rank,name,followers,er,audience_country,topic_of_influence,potential_reach,_platform,_country,_is_global,_year,category_unified,category_status,id,topic_of_influence_en
85,سام السلايم المرح @UCUabf2cM8vbDSuITGKhiXJQ,2400000.0,,Misri,,708000.0,youtube,egypt,False,2024,,,,
86,For a better life @UCD1AAZqyLRPiD_O-JzDZagQ,2300000.0,,Misri,,699000.0,youtube,egypt,False,2024,,,,
87,ONdrama @UCeTTToFL9qZIybv69LX20Lg,2300000.0,,Misri,,696000.0,youtube,egypt,False,2024,,,,
88,Dream Interpretation Channel / Ismail Al-Ja’biri @UC_rHb45u8zXG15HOFBRd1Gw,2300000.0,,Misri,,696000.0,youtube,egypt,False,2024,,,,
89,زود معلوماتك @UCP_Iq6B3KKUvxo7lAxQicDQ,2300000.0,,Misri,,687000.0,youtube,egypt,False,2024,,,,
90,Muhammed Khaled @UClbgVGrOH6uNweWExLXGU5Q,2300000.0,0.2,Misri,,687000.0,youtube,egypt,False,2024,,,,
91,الموسوعة @UC7iIeKbozDDc4YFYwXIoaWQ,2300000.0,,Misri,,687000.0,youtube,egypt,False,2024,,,,
92,Ekramy Hagras Family @UCXljh94cNQFPO5j-M3AoVQQ,2300000.0,0.5,Misri,,684000.0,youtube,egypt,False,2024,,,,
93,دكتور جودة محمد عواد @UCz3OHvHE5ISze0Zf6ho5RYw,2300000.0,,Misri,,678000.0,youtube,egypt,False,2024,,,,
94,Imedia Mix - أي ميديا ميكـس @UCfR78bigfCEps84qTjbsuoQ,2200000.0,,Misri,,672000.0,youtube,egypt,False,2024,,,,
95,أنزور للإنتاج الفني والتوزيع Anzour Media @UC4Z2zafwOO8Kl-idXnGijPQ,2200000.0,,Misri,,666000.0,youtube,egypt,False,2024,,,,
96,طلباتك أوامر مع دنيا رزق @UChUaoflO-Qbww7KSv1BCxcw,2200000.0,,Misri,,663000.0,youtube,egypt,False,2024,,,,
97,WooHoo WHOA Arabic @UCLoLEAcrcS_1QgNcNHt8RpQ,2200000.0,,Misri,,657000.0,youtube,egypt,False,2024,,,,
98,El Zatoona - الزتونة @UCPnXSD5IUw3YdhUy5emn_qg,2200000.0,,Misri,,657000.0,youtube,egypt,False,2024,,,,
99,نسر الكونغ فو Eagle Kung Fu Jaber @UCE5hSysXd4vCwdVUAEHhw1Q,2200000.0,,Misri,,651000.0,youtube,egypt,False,2024,,,,
100,مصطفى حسن sasamh @UC28lVUkaG6YR20p8uvKlD5Q,2200000.0,,Misri,,651000.0,youtube,egypt,False,2024,,,,
1,Fernanfloo @fernanfloo,47100000.0,,El Salvador,,14100000.0,youtube,el-salvador,False,2024,,,,
2,Alfredo Larin @alfredolarin,32300000.0,,El Salvador,,9700000.0,youtube,el-salvador,False,2024,,,,
3,Fernan @UCwosQ1lgv4kez9V4xUbJWKQ,7300000.0,2.8,El Salvador,,2200000.0,youtube,el-salvador,False,2024,,,,
4,Letupita725HD★ @UC1AEadAUKi6Zt-G3PatrU-Q,4600000.0,,El Salvador,,1400000.0,youtube,el-salvador,False,2024,,,,
5,Casa Magica @UCbA3EjrdDfInPURQJKZ-epA,3900000.0,,El Salvador,,1200000.0,youtube,el-salvador,False,2024,,,,
6,Dragon Ball World - Official Page @UCPQrFghhMiu2QO0wqX503Kg,3400000.0,,El Salvador,,1000000.0,youtube,el-salvador,False,2024,,,,
7,BambielR4 @bambiel,3200000.0,,El Salvador,,966000.0,youtube,el-salvador,False,2024,,,,
8,StatusAndroid HD @UC3QF3l2Nt9o2nibvhuorGUw,1600000.0,,El Salvador,,492000.0,youtube,el-salvador,False,2024,,,,
9,El Salvador 4K @UCvX6SymQRQ9pYEpaRWEExRA,1400000.0,,El Salvador,,414000.0,youtube,el-salvador,False,2024,,,,
10,El Salvador Nation @UCmZedovuWTi5hZaKOtf0utA,1200000.0,,El Salvador,,369000.0,youtube,el-salvador,False,2024,,,,
11,CatFer @UC9-BF5TxPY5b0OH3NpkoIyQ,1200000.0,0.4,El Salvador,,357000.0,youtube,el-salvador,False,2024,,,,
12,Aventuras Plus @UCdJn2dfiUpG9jk3kpsj5Twg,845000.0,,El Salvador,,253500.0,youtube,el-salvador,False,2024,,,,
13,NEON WAR @UCcEe3vTnZsz6yi1FrHdqKcA,732000.0,,El Salvador,,219600.0,youtube,el-salvador,False,2024,,,,
14,Marlon Tutos @UCt8kCGPvxHY6jq8jKBrH5Ew,699000.0,,El Salvador,,209700.0,youtube,el-salvador,False,2024,,,,
15,Nigeru WILLIAM @UC46FVGFtb7L6yJCb2ebZdag,679000.0,0.9,El Salvador,,203700.0,youtube,el-salvador,False,2024,,,,
16,Febe Navarro @UCVZnqVHrVrB7phGIF593NNA,642000.0,,El Salvador,,192600.0,youtube,el-salvador,False,2024,,,,
17,El Salvador Plus @UCUx_7v5exsHY65QPQnjNBOw,621000.0,0.1,El Salvador,,186300.0,youtube,el-salvador,False,2024,,,,
18,sweetblue. @UCZdj1MDpyXBPI6nUs_2MZhw,540000.0,,El Salvador,,162000.0,youtube,el-salvador,False,2024,,,,
19,Chicas Plus @UC13odkPwG7b9_uWiiZdNtDA,502000.0,,El Salvador,,150600.0,youtube,el-salvador,False,2024,,,,
20,El Salvador ES @UC-I7pspR6kpjCZs1eC5tCjA,482000.0,,El Salvador,,144600.0,youtube,el-salvador,False,2024,,,,
21,Pablo Rosales @UC12-8KwswpRPxr9lXU2uf4w,410000.0,0.8,El Salvador,,123000.0,youtube,el-salvador,False,2024,,,,
22,m22leonel @UCA-nault7fSvBXAeJBq6cjg,408000.0,,El Salvador,,122400.0,youtube,el-salvador,False,2024,,,,
23,Otro Canal De Rap @UCo5O4BB1_V0LBagK8Ennn8A,407000.0,1.1,El Salvador,,122100.0,youtube,el-salvador,False,2024,,,,
24,Heraldos del Evangelio El Salvador @UCy8AxkzTa23b_GIaV1L_N1A,405000.0,0.2,El Salvador,,121500.0,youtube,el-salvador,False,2024,,,,
25,Komanche @UCGiBtrfxFhhSYL4nPBGCNaA,392000.0,0.5,El Salvador,,117600.0,youtube,el-salvador,False,2024,,,,
26,Youtubero Salvadoreño @UCjp_pbg4WVHDDC6p1pczxJg,388000.0,,El Salvador,,116400.0,youtube,el-salvador,False,2024,,,,
27,El Salvador Dia a Dia @UCA5wPX_P3jtmkuzIgomLFWA,382000.0,,El Salvador,,114600.0,youtube,el-salvador,False,2024,,,,
28,Proyecto Dominus Tecum @UCflG7YJ-qgglJ-GiPU7ClRw,376000.0,0.6,El Salvador,,112800.0,youtube,el-salvador,False,2024,,,,
29,Súper Interesante @UCSJxKtQQtmgrmIDnZsxKbiw,368000.0,,El Salvador,,110400.0,youtube,el-salvador,False,2024,,,,
30,Nails Ivette @UCtWsRgnn5x_iRHkJWIOtjpA,355000.0,,El Salvador,,106500.0,youtube,el-salvador,False,2024,,,,
31,Enrique Monterroza @UCl3RKXyxxWuRi2dPkUWE2pQ,340000.0,0.6,El Salvador,,102000.0,youtube,el-salvador,False,2024,,,,
32,Dei Verbum El Salvador @UC-oSkRDxfnxNyyKW3SGhLOg,335000.0,0.2,El Salvador,,100500.0,youtube,el-salvador,False,2024,,,,
33,Cocinando con El Salvador 4K @UCk44YAELxu3FHf3Fu56x2fg,334000.0,0.3,El Salvador,,100200.0,youtube,el-salvador,False,2024,,,,
34,psiquica andrea @UC_ZBEzGquQbE9gI8FGqGXaw,333000.0,0.3,El Salvador,,99900.0,youtube,el-salvador,False,2024,,,,
35,SOY JOSE YOUTUBER @UCUHq3Kn1VzrdvaWBF2gqbgQ,332000.0,5.3,El Salvador,,99600.0,youtube,el-salvador,False,2024,,,,
36,Noticiero la Nueva Revolucion De El Salvador @UCKaiD6MpaDlV4IJw_JXJEwA,327000.0,0.2,El Salvador,,98100.0,youtube,el-salvador,False,2024,,,,
37,GoPlay Videos @UCUlpk23sppNJnyNOhVVovGg,315000.0,,El Salvador,,94500.0,youtube,el-salvador,False,2024,,,,
38,Canal 12 El Salvador @UC4rvyYYuqGGti3-u6VjN4SA,311000.0,,El Salvador,,93300.0,youtube,el-salvador,False,2024,,,,
39,MI CANAL @UCekK1yPlqfrKyafksV-0ecg,307000.0,,El Salvador,,92100.0,youtube,el-salvador,False,2024,,,,
40,Los Bichos 4K @UCTc3tb_iKJISOZqTrHGUDUw,305000.0,,El Salvador,,91500.0,youtube,el-salvador,False,2024,,,,
41,Tips y Moda @UCyzP7T2VCm9Jb3-y1bRWk7g,304000.0,,El Salvador,Fashion,91200.0,youtube,el-salvador,False,2024,Beauty&Fashion,MAPPED,,
42,Live El Salvador @UC86EL61rsfIHZkCW1WGRjhA,303000.0,,El Salvador,,90900.0,youtube,el-salvador,False,2024,,,,
43,TradingLatino @UCLjSq1FapG5OgvHsDKinHdA,302000.0,1.3,El Salvador,,90600.0,youtube,el-salvador,False,2024,,,,
44,El Canal Cristiano CJ TV @UC169IFQySUYyT-DBLa_Lp8Q,283000.0,,El Salvador,,84900.0,youtube,el-salvador,False,2024,,,,
45,BabyKath @UCwxIrWed5BbkqwksqBgIduA,271000.0,,El Salvador,,81300.0,youtube,el-salvador,False,2024,,,,
46,Voces Salvadoreñas @UCZmbUITNCcdZPMFg_i08JbA,271000.0,0.1,El Salvador,,81300.0,youtube,el-salvador,False,2024,,,,
47,El Salvador Increíble @UCZYFgaINO2IaAHK97mWIgxw,267000.0,,El Salvador,,80100.0,youtube,el-salvador,False,2024,,,,
48,Soledad Mejia @UCJpCo3IKMXoJ-WkSOTagukA,265000.0,1.2,El Salvador,,79500.0,youtube,el-salvador,False,2024,,,,
49,Aventuras D Yensy @UCiSkqQE0zo5AhzoZPc6rLRQ,263000.0,0.3,El Salvador,,78900.0,youtube,el-salvador,False,2024,,,,
50,Padre Neftalí Rogel @UCi1mfMaHQlHJU-FRVZLC26Q,261000.0,,El Salvador,,78300.0,youtube,el-salvador,False,2024,,,,
51,EL SALVADOR SV @UCTcZEr6zH2sPKgJMc8CaZqg,253000.0,,El Salvador,,75900.0,youtube,el-salvador,False,2024,,,,
52,1000 Maneras de Morir en Español @UC5aML3zJLXUJd5EgTZOkXUQ,251000.0,2.5,El Salvador,,75300.0,youtube,el-salvador,False,2024,,,,
53,Mario Martinez @UCc8z0tp07QlRhrrIfcu-zSw,249000.0,,El Salvador,,74700.0,youtube,el-salvador,False,2024,,,,
54,Music Record Editions Oficial @UCutcp5dAxM8_0sDIJrQ8n-Q,240000.0,,El Salvador,,72000.0,youtube,el-salvador,False,2024,,,,
55,Los Tripudos de Live El Salvador @UCSGRvlVNwVTISJ1sp9kyQeg,237000.0,,El Salvador,,71100.0,youtube,el-salvador,False,2024,,,,
56,ElJemf @UCnsvXgNAJ5NUIQYCw8R-YJA,234000.0,,El Salvador,,70200.0,youtube,el-salvador,False,2024,,,,
57,Diego Bull @UCc9R9vml-C0-9_8Ux3uunNA,232000.0,,El Salvador,,69600.0,youtube,el-salvador,False,2024,,,,
58,Bandas Musicales de El Salvador @UCHnLlx8WenplvdsphcZHtFw,222000.0,,El Salvador,,66600.0,youtube,el-salvador,False,2024,,,,
59,Amaya Zelaya @UCAykCbIjWHY72r1QsF6sMKg,218000.0,,El Salvador,,65400.00000000001,youtube,el-salvador,False,2024,,,,
60,Deschavetados @UCLk7BUj-kaS3wNIpg6aMsAQ,218000.0,0.5,El Salvador,,65400.00000000001,youtube,el-salvador,False,2024,,,,
61,Salvador Gomez Oficial @UCLCJ23n2xV_gz7JfEfLeEjQ,208000.0,,El Salvador,,62400.0,youtube,el-salvador,False,2024,,,,
62,byCarty @UCGtMGYt97YoOO-zoLFO3XyQ,202000.0,,El Salvador,,60600.0,youtube,el-salvador,False,2024,,,,
63,Dexel @UCRBRBJ4Hj2KcERivoWfaecA,199000.0,,El Salvador,,59700.0,youtube,el-salvador,False,2024,,,,
64,wuchet @UC9gh-cx66J7Q_ef2wWbr_Vw,194000.0,0.4,El Salvador,,58200.0,youtube,el-salvador,False,2024,,,,
65,El salvador 4x4 @UCSeLiYiVxPyA0LxtgqsmTOw,192000.0,,El Salvador,,57600.0,youtube,el-salvador,False,2024,,,,
66,Mundo de Kim @UCszwYJC4af0n76326exq4Bg,191000.0,0.1,El Salvador,,57300.0,youtube,el-salvador,False,2024,,,,
67,El Noticiero @UCEe7CEkgrgvWrJBBu0X387A,191000.0,,El Salvador,,57300.0,youtube,el-salvador,False,2024,,,,
68,Queso Vasquez @UCnUuJZ7yWeWbVscRfFq2mYw,190000.0,,El Salvador,,57000.0,youtube,el-salvador,False,2024,,,,
69,Telenoticias 21 @UCRSUHZfDZ6_-SYcTo35dM6Q,188000.0,,El Salvador,,56400.0,youtube,el-salvador,False,2024,,,,
70,Cristianos Católicos @UCpvHbPJ3A6Zhc-5IO12HRmg,187000.0,,El Salvador,,56100.0,youtube,el-salvador,False,2024,,,,
71,canal33tvelsalvador @UCF1TmYblV-VeqZy3ILeg7AA,180000.0,,El Salvador,,54000.0,youtube,el-salvador,False,2024,,,,
72,Team Skaylan @UCVJhNVAB6JTY5_im1sx4OMA,179000.0,,El Salvador,,53700.0,youtube,el-salvador,False,2024,,,,
73,krissia jacob @UCUNbVAvYVOQqzK0RQhocNRg,178000.0,,El Salvador,,53400.0,youtube,el-salvador,False,2024,,,,
74,Los Hermanos Martinez de El Salvador @UCdxIijPFwJOQh3c2it0Tihg,176000.0,,El Salvador,,52800.0,youtube,el-salvador,False,2024,,,,
75,Orbita TV @UCLywEtjJoJiAr51EDIc7siQ,174000.0,,El Salvador,,52200.0,youtube,el-salvador,False,2024,,,,
76,El Salvador 4K Jr. @UCjqOrhcnzpJsTP6iiBeTz9g,174000.0,,El Salvador,,52200.0,youtube,el-salvador,False,2024,,,,
77,Noticiero Hechos de El Salvador @UCpOsVmwBNTviZkSKan2a7Vg,169000.0,,El Salvador,,50700.0,youtube,el-salvador,False,2024,,,,
78,Cocinemos con Cristina @UClByUGLrP8IPSWWq39xH1Rw,168000.0,,El Salvador,,50400.0,youtube,el-salvador,False,2024,,,,
79,Awesome Lyrics @UCLJ9vdUY-m8OVgkx8SJbmvw,167000.0,,El Salvador,,50100.0,youtube,el-salvador,False,2024,,,,
80,Cocina con Alby @UCDl01pgiW-i1Eioo1kajmgQ,161000.0,,El Salvador,,48300.0,youtube,el-salvador,False,2024,,,,
81,SINOPSIS TV @UCHjFdYy4YqJqSJzU7asjfIg,156000.0,,El Salvador,,46800.0,youtube,el-salvador,False,2024,,,,
82,Fútbol Puro @UCm4tfQH5T3kWBhKuG3JUpPw,153000.0,0.7,El Salvador,,45900.0,youtube,el-salvador,False,2024,,,,
83,TVO CANAL 23 @UC6I2jcV3S014kAM1q3lr1uQ,153000.0,,El Salvador,,45900.0,youtube,el-salvador,False,2024,,,,
84,~Jᴜɴᴋooᴋɪᴇ ᴠ~ @UCHfwwD3wD6hwGq8fCA-bIPA,149000.0,0.3,El Salvador,,44700.0,youtube,el-salvador,False,2024,,,,
85,raul sosa @UCLpqpI-_9QSliYeeydQsiaw,148000.0,0.1,El Salvador,,44400.0,youtube,el-salvador,False,2024,,,,
86,Telecorporación Salvadoreña @UCpHFJCPPIZ8S7sEeQHNy8fQ,147000.0,,El Salvador,,44100.0,youtube,el-salvador,False,2024,,,,
87,Wichito503 @UCXh2ESikAnHwgyIlhKKpjug,145000.0,1.7,El Salvador,,43500.0,youtube,el-salvador,False,2024,,,,
88,La Prensa Gráfica Noticias de El Salvador @UCNz2y0qMguce8wyxl0oFXUw,140000.0,,El Salvador,,42000.0,youtube,el-salvador,False,2024,,,,
89,diunsolo sv @UCtS9OWZ2Rubjy4rEHFCZrRw,136000.0,0.6,El Salvador,,40800.0,youtube,el-salvador,False,2024,,,,
90,Código21 GMV @UCBwX6-cQamfoIB66StJSRmw,135000.0,,El Salvador,,40500.0,youtube,el-salvador,False,2024,,,,
91,El Patechucho @UC1MDhdcM6gjKE_jt7qnz9jA,135000.0,0.3,El Salvador,,40500.0,youtube,el-salvador,False,2024,,,,
92,Walter Araujo y Toda la Verdad. @UCPEiDgyR7LGVY8dWi1cjRqA,133000.0,,El Salvador,,39900.0,youtube,el-salvador,False,2024,,,,
93,La fiscal SV @UCZwGaMjT08x-ICesGkWOvBQ,128000.0,,El Salvador,,38400.0,youtube,el-salvador,False,2024,,,,
94,Orgullosamente Salvadoreño @UCFiDHOFYdTmVd5XhRuwT1Mg,126000.0,0.9,El Salvador,,37800.0,youtube,el-salvador,False,2024,,,,
95,TUTOGAMEPLAYS @UCtl2lmLqRo1z8tlPtFG2NVw,125000.0,,El Salvador,,37500.0,youtube,el-salvador,False,2024,,,,
96,CINCO TV @UC1xDsOBJSlPIWURlDo2JoHw,122000.0,0.9,El Salvador,,36600.0,youtube,el-salvador,False,2024,,,,
97,El Salvador sus Orquestas y Grupos en Vivo @UCCGOP2Ob5BwFuHpwOCXt34w,120000.0,,El Salvador,,36000.0,youtube,el-salvador,False,2024,,,,
98,René Valdivieso @UCOQr1INVE3m3926f63IBotg,116000.0,1.2,El Salvador,,34800.0,youtube,el-salvador,False,2024,,,,
99,Rupert´s Angels readings @UCfxeIoSHmRE0SuRZ3dXeGyA,115000.0,0.3,El Salvador,,34500.0,youtube,el-salvador,False,2024,,,,
100,PRACTIKO @UC5UiJt0HyF257eq-3yZOETQ,114000.0,0.1,El Salvador,,34200.0,youtube,el-salvador,False,2024,,,,
1,Brawl Stars @UCooVYzDxdwTtGYAkcPmOgOw,12500000.0,,芬蘭,電子遊戲,3800000.0,youtube,finland,False,2024,UNMAPPED,UNMAPPED,,電子遊戲
2,TheRelaxingEnd @UCWVuy4NPohItH9-Gr7e8wqw,8800000.0,,芬蘭,,2700000.0,youtube,finland,False,2024,,,,
3,Asoo اسو @UCTLYhp6mZAJQaVI4mkfuVuw,4600000.0,1.7,芬蘭,,1400000.0,youtube,finland,False,2024,,,,
4,Pongfinity @UCcILXXthGExGeKAQLAIUaFQ,3600000.0,,芬蘭,,1100000.0,youtube,finland,False,2024,,,,
5,Hydraulic Press Channel @UCcMDMoNu66_1Hwi5-MeiQgw,3500000.0,,芬蘭,,1100000.0,youtube,finland,False,2024,,,,
6,Rabbert @UCaqi3SRvGTlPptx0ns90UOA,3000000.0,43.0,芬蘭,,903000.0,youtube,finland,False,2024,,,,
7,Aurikatariina @UCEHFYTkv0IIn6RYJBNcgr-Q,2000000.0,,芬蘭,,591000.0,youtube,finland,False,2024,,,,
8,Memenade @UCCWp4CCmI2JmIaoAuv0ocEA,1800000.0,,芬蘭,,552000.0,youtube,finland,False,2024,,,,
9,ميمو دانو memo & dano @UC926aEkma-BJwlrvV6YUz8w,1800000.0,,芬蘭,,534000.0,youtube,finland,False,2024,,,,
10,Hay Day @UCBrMq7wkdPWb3PxR-GUR61A,1700000.0,,芬蘭,,522000.0,youtube,finland,False,2024,,,,
11,Nightwish @UCQplaZZ2mv8fo8Zd-1hQPzg,1400000.0,,芬蘭,,429000.0,youtube,finland,False,2024,,,,
12,JANTSUU @UC8CwVsDta65Ifv5jr7nlBCQ,1300000.0,,芬蘭,,396000.0,youtube,finland,False,2024,,,,
13,JZR @UCj5vJkkGaSvy0HcVJQ2Hg-g,1200000.0,1.0,芬蘭,,348000.0,youtube,finland,False,2024,,,,
14,InFormative Bangla @UCqBBLjEW-DL5KhlqWTcRbvg,1100000.0,0.3,芬蘭,,336000.0,youtube,finland,False,2024,,,,
15,WhackyCast @UC7s9jK1WUq-kQzRbArO0wBw,1100000.0,,芬蘭,,315000.0,youtube,finland,False,2024,,,,
16,Evelyn Jackson @UCcDsCawgC3JqZLSj7DllRKg,867000.0,0.4,芬蘭,,260100.00000000003,youtube,finland,False,2024,,,,
17,Supercell @UCXO2ZE-H4ZVjJDjTuQzv-Bw,831000.0,0.4,芬蘭,,249300.0,youtube,finland,False,2024,,,,
18,Lakko @UC1BIOZPjE3lYa2s3ZT1kYaA,812000.0,3.1,芬蘭,,243600.0,youtube,finland,False,2024,,,,
19,Beyond the press @UCveB47lgzZJ1WOf4XYVJNBw,740000.0,0.3,芬蘭,,222000.0,youtube,finland,False,2024,,,,
20,Taikalinna @UChceje--xRi5yw2XQjdhnqw,682000.0,,芬蘭,,204600.0,youtube,finland,False,2024,,,,
21,YouTube Vanced @UCW5NdLx3DeeAw3iX0MjaHeA,671000.0,0.8,芬蘭,,201300.0,youtube,finland,False,2024,,,,
22,Device Orchestra @UCDwMh0pu1iSXeKx7qmqjIQA,652000.0,5.5,芬蘭,,195600.0,youtube,finland,False,2024,,,,
23,Holy Quran @UCAtXN50DVnmoYr5Yq9xLUcg,646000.0,,芬蘭,,193800.0,youtube,finland,False,2024,,,,
24,Trycs @UCgBl1hh_8FZ88kStGP8q_ag,629000.0,1.0,芬蘭,,188700.0,youtube,finland,False,2024,,,,
25,Roni Back @UCxmMyt4toi1MKD5tUZWBkVg,620000.0,,芬蘭,,186000.0,youtube,finland,False,2024,,,,
26,Hoot @UCuBpNon-yi4nJ1StjA1tSYA,596000.0,4.9,芬蘭,,178800.0,youtube,finland,False,2024,,,,
27,اغاني مميزة Music Distinctive @UC1XEAVGzRz0TXc7mNMQTYRA,592000.0,,芬蘭,音樂,177600.0,youtube,finland,False,2024,UNMAPPED,UNMAPPED,,音樂
28,Rodamrix @UCxQDsfaifnxdHqfTJljuXfw,581000.0,11.2,芬蘭,音樂,174300.0,youtube,finland,False,2024,UNMAPPED,UNMAPPED,,音樂
29,The Rasmus @UCDhEg3ByjFIju7bD4jhrctw,569000.0,1.0,芬蘭,,170700.0,youtube,finland,False,2024,,,,
30,شيف حيدر ديك - Chef Haider Deek @alpha-tnm,533000.0,,芬蘭,,159900.0,youtube,finland,False,2024,,,,
31,Santatelevision @UCVQy7TDTcdpAeAETolnl1DA,521000.0,,芬蘭,,156300.0,youtube,finland,False,2024,,,,
32,Light @UC33mcjLtoyFbgiVpjXDJ8dA,517000.0,,芬蘭,,155100.0,youtube,finland,False,2024,,,,
33,Dumbs @UCXKH52cGX4rtK_X-q1GH02Q,473000.0,5.7,芬蘭,,141900.0,youtube,finland,False,2024,,,,
34,Herbalisti @UCd1NRQx3xIPtdQ_zKFtfgfw,472000.0,3.3,芬蘭,,141600.0,youtube,finland,False,2024,,,,
35,JPeltsi @UCpPwpIydge5-J26zRwt0aHQ,464000.0,,芬蘭,,139200.0,youtube,finland,False,2024,,,,
36,asoo gaming @UCXBvi1uAiGPowSgmgcHWDCg,456000.0,,芬蘭,,136800.0,youtube,finland,False,2024,,,,
37,GULLEDSIMBA @UCLU-TuSpVwy6I8NjyHIOHxA,453000.0,18.0,芬蘭,,135900.0,youtube,finland,False,2024,,,,
38,Topi The Corgi @UC62zoJ8N9JdSnFDbcKjOUDA,445000.0,,芬蘭,,133500.0,youtube,finland,False,2024,,,,
39,MindUpload @UCJyIeP9rHbgvlyzP-sSYaNw,442000.0,,芬蘭,,132600.0,youtube,finland,False,2024,,,,
40,YuraPaPu @UC8vT3G8pbuQWMbkhGWafmsQ,436000.0,3.5,芬蘭,,130800.0,youtube,finland,False,2024,,,,
41,ThunderPro-VideoClip @UCT17Id1tzb2kBSDHUxwYqOA,435000.0,,芬蘭,,130500.0,youtube,finland,False,2024,,,,
42,Poets of the Fall (Official) @UC0hNui8bT7yV0Xb8w8YxjHw,427000.0,3.9,芬蘭,,128100.0,youtube,finland,False,2024,,,,
43,Kostamoinen @UC2uwKk98o5PMRQvQyiGTOog,425000.0,22.5,芬蘭,,127500.0,youtube,finland,False,2024,,,,
44,Confusion @UCo2bNt_yjnZimwIcJtROz7g,415000.0,23.6,芬蘭,,124500.0,youtube,finland,False,2024,,,,
45,Bee Kiiski @UCFwRmz3h5-Kz-DWHKpt6dKQ,412000.0,0.5,芬蘭,,123600.0,youtube,finland,False,2024,,,,
46,Pipsa Possu Suomi Virallinen @UCNyz-57mHiPwW2I1Z43zmsQ,384000.0,,芬蘭,,115200.0,youtube,finland,False,2024,,,,
47,Turbo @UCus8EVJ7Oc9zINhs-fg8l1Q,382000.0,,芬蘭,,114600.0,youtube,finland,False,2024,,,,
48,mmiisas @UCoKsc3WQs4bTUJUSGfoay_w,379000.0,1.1,芬蘭,,113700.0,youtube,finland,False,2024,,,,
49,DJVI @UCV8yIaKoqa-r9SnXPMQ1Spg,370000.0,,芬蘭,,111000.0,youtube,finland,False,2024,,,,
50,NikojaSanttu @UCEc3llziWncponpqUBkVrbA,364000.0,4.5,芬蘭,,109200.0,youtube,finland,False,2024,,,,
51,Paqpa @UCDVeHl7-fRTO7vH9bFc3emg,353000.0,,芬蘭,,105900.0,youtube,finland,False,2024,,,,
52,skripe @UCc9Y-jScIOidbadQdYpuDxg,339000.0,0.5,芬蘭,,101700.0,youtube,finland,False,2024,,,,
53,Wax Ka Barro @UCKKCLneYu7dv145udtDmFuw,336000.0,0.9,芬蘭,,100800.0,youtube,finland,False,2024,,,,
54,Palikka @UCIDAAsL8itqP3SJAOIYrDpA,331000.0,9.4,芬蘭,,99300.0,youtube,finland,False,2024,,,,
55,Biisonimafia @UCte-q3p4cuj69kn7VaiXuMw,326000.0,1.0,芬蘭,,97800.0,youtube,finland,False,2024,,,,
56,eeddspeaks @UC_x_0w8z3tgPSSctfJR0lNQ,326000.0,0.8,芬蘭,,97800.0,youtube,finland,False,2024,,,,
57,DJFITME @UCJodKvErbIT4U9mCw5QZEYw,314000.0,0.5,芬蘭,,94200.0,youtube,finland,False,2024,,,,
58,Linkuru @UCdT4cnyWOh6sDXivyqLURHQ,313000.0,0.1,芬蘭,,93900.0,youtube,finland,False,2024,,,,
59,Setup1337 @UCi-8tztOUytd4IxIIQuWbrQ,313000.0,,芬蘭,,93900.0,youtube,finland,False,2024,,,,
60,Elliandra @UCpApnEIzV3T7rpxEK7e8lzg,312000.0,0.2,芬蘭,,93600.0,youtube,finland,False,2024,,,,
61,Iha Just Imus @UCDJWinHf7IBqJe1eqzWwdAw,303000.0,3.3,芬蘭,,90900.0,youtube,finland,False,2024,,,,
62,LaeppaVika @UCBJ4RpQPQutOnWcqiooL9eQ,288000.0,1.7,芬蘭,,86400.0,youtube,finland,False,2024,,,,
63,Thumin @UCZyBi3H602BSVX0bI24kQVw,285000.0,3.3,芬蘭,藝術,85500.0,youtube,finland,False,2024,UNMAPPED,UNMAPPED,,藝術
64,Deata @UCnfbbceA4_9nwW_PH1qvsCA,285000.0,0.3,芬蘭,,85500.0,youtube,finland,False,2024,,,,
65,Northflowo @UCmyVfmItO8zVuV6gZC_1zkA,281000.0,,芬蘭,,84300.0,youtube,finland,False,2024,,,,
66,Critical Ops @UCgq7D-ki9MIKeohjdpYFRCA,275000.0,,芬蘭,,82500.0,youtube,finland,False,2024,,,,
67,IQ FITNESS @UCjd72p-Q-0BJ4d-ZuQWy-cg,274000.0,,芬蘭,健身,82200.0,youtube,finland,False,2024,Sports,MAPPED,,fitness
68,Keep It Underground @UCrt9lFSd7y1nPQ-L76qE8MQ,272000.0,,芬蘭,,81600.0,youtube,finland,False,2024,,,,
69,Mike @UCvk3bWK6moXKR-_hB6OkbxQ,272000.0,4.3,芬蘭,,81600.0,youtube,finland,False,2024,,,,
70,Pinkku Pinsku @UCXy14JI8bGhvYtdwSsI1ZIw,269000.0,2.2,芬蘭,,80700.0,youtube,finland,False,2024,,,,
71,Vesikaste @UCALHpxid2_qvoSnJFw5Rptg,269000.0,,芬蘭,,80700.0,youtube,finland,False,2024,,,,
72,Kebu @UCV-5d2ZbKBRCGaG3MXXfXcw,263000.0,,芬蘭,,78900.0,youtube,finland,False,2024,,,,
73,Peter Finn the Car Doctor @UCTEWPVoaYwoYkc6AAf_bFpg,260000.0,,芬蘭,,78000.0,youtube,finland,False,2024,,,,
74,Warner Music Finland @UCRmjtDQlW0-TyWY38jWcIvQ,259000.0,,芬蘭,,77700.0,youtube,finland,False,2024,,,,
