rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,_platform,_month,_year
254,abir.sag,Abir el saghir,18900000.0,3200000.0,236000.0,4200.0,1100.0,tiktok,december,2022
255,paytonking,Payton King,5300000.0,1700000.0,388200.0,2700.0,3400.0,tiktok,december,2022
256,winniedom,Winnie Dominguez 🌻,499700.0,1800000.0,305500.0,2000.0,5200.0,tiktok,december,2022
257,lukas.urkijo,Lukas urkijo,2000000.0,2000000.0,422000.0,3400.0,1300.0,tiktok,december,2022
258,nia.ramadhani.bakrie,Nia Ramadhani Bakrie,2100000.0,4099999.9999999995,337100.0,1600.0,1200.0,tiktok,december,2022
259,fredziownik_art,Franek Bielak,12900000.0,6700000.0,300200.0,1600.0,340.0,tiktok,december,2022
260,fedez,fedez,5900000.0,2600000.0,381000.0,1500.0,2600.0,tiktok,december,2022
261,ser_jay,Hello It’s me SerJay,5600000.0,2000000.0,303100.0,2100.0,4300.0,tiktok,december,2022
262,ketnipz,Ketnipz,5300000.0,1700000.0,274100.0,558.0,7700.0,tiktok,december,2022
263,cookingwithlynja,Lynja,14500000.0,1900000.0,193500.0,10000.0,429.0,tiktok,december,2022
264,katiavlogss,KATIAVLOGS🐒,15100000.0,4800000.0,552900.0,571.0,872.0,tiktok,december,2022
265,cbum,Chris Bumstead,3800000.0,3000000.0,231500.0,983.0,4400.0,tiktok,december,2022
266,recider,Recider,2200000.0,2100000.0,546400.0,1100.0,2200.0,tiktok,december,2022
267,moosenyc2,moose,1000000.0,3000000.0,388100.0,1200.0,2000.0,tiktok,december,2022
268,linatejeiro8,Lina Tejeiro,4600000.0,3700000.0,311700.0,1800.0,1400.0,tiktok,december,2022
269,jakehunterofficial,Jake hunter,3700000.0,3400000.0,270300.0,2000.0,2000.0,tiktok,december,2022
270,dylan.page,Dylan Page,4900000.0,1900000.0,278000.0,4200.0,2700.0,tiktok,december,2022
271,nurse.johnn,nurse.johnn,3300000.0,1600000.0,226700.0,1200.0,8800.0,tiktok,december,2022
272,lilnasx,lil nas x,29100000.0,2600000.0,371100.0,2200.0,1500.0,tiktok,december,2022
273,catherineealicia,catheez,2000000.0,3200000.0,362100.0,1800.0,1300.0,tiktok,december,2022
274,aleatoriamente7777,Gabriel Aleatoriamente,2000000.0,1500000.0,353600.0,5100.0,1600.0,tiktok,december,2022
275,isaac.h.p.karaoke.backup,Isaac H.P Karaoke Backup,2000000.0,1000000.0,225500.0,6400.0,9400.0,tiktok,december,2022
276,aydas,Aydas,14900000.0,4500000.0,326400.0,1800.0,558.0,tiktok,december,2022
277,anokhinalz,Аnokhina Liza,39000000.0,4099999.9999999995,406600.0,1800.0,294.0,tiktok,december,2022
278,bryan_skabeche,Bryan SKabeche,7200000.0,4900000.0,485500.0,987.0,486.0,tiktok,december,2022
279,wuesilva,Wue Silva,14300000.0,3000000.0,305400.0,1400.0,2500.0,tiktok,december,2022
280,daviddobrik,DAVID DOBRIK,26400000.0,3000000.0,423700.0,884.0,1900.0,tiktok,december,2022
281,victtoriamedeiros,Victtória Medeiros,8700000.0,2800000.0,337100.0,1200.0,2500.0,tiktok,december,2022
282,datvilla94,🔥Đạt Villa🔥,7300000.0,1700000.0,200700.0,6600.0,3800.0,tiktok,december,2022
283,cody.taurus,Cody Taurus,740600.0,1300000.0,155500.0,1400.0,15300.0,tiktok,december,2022
284,anwar,Anwar Jibawi,13100000.0,2300000.0,310700.0,2400.0,2300.0,tiktok,december,2022
285,marlene2995,Marlenebenitez,12000000.0,4000000.0,305700.0,1400.0,1400.0,tiktok,december,2022
286,jkartsoccer_tiktok,JKartsoccer,1500000.0,5800000.0,288900.0,813.0,1200.0,tiktok,december,2022
287,bellacampox,Bella Campos,786400.0,2500000.0,372400.0,2300.0,1400.0,tiktok,december,2022
288,lionfieldmusic,lionfield,5900000.0,2600000.0,294900.0,2900.0,1600.0,tiktok,december,2022
289,andrefernm,André Fernandes,387300.0,888500.0,111900.0,5700.0,28300.0,tiktok,december,2022
290,mandrake1984real,Giuseppe Mandrake Ninno,1600000.0,2100000.0,250400.0,1100.0,5200.0,tiktok,december,2022
291,elena_oki,Elena,1300000.0,2000000.0,352200.0,1500.0,3200.0,tiktok,december,2022
292,prokhozhy,Виктор Пак,1400000.0,1800000.0,161000.0,1700.0,9400.0,tiktok,december,2022
293,tangmokoko,แตงโม โกโก้ปั่น,1100000.0,3200000.0,445700.0,707.0,1600.0,tiktok,december,2022
294,haileybieber,Hailey Bieber,10500000.0,3300000.0,398500.0,1500.0,972.0,tiktok,december,2022
295,mackenzieziegler,Mackenzie Ziegler,22400000.0,4400000.0,694300.0,700.0,369.0,tiktok,december,2022
296,canalzezao,Zezão,7700000.0,2000000.0,166500.0,2200.0,7700.0,tiktok,december,2022
297,francoescamillaofficial,Franco Escamilla,18300000.0,3100000.0,372200.0,498.0,2300.0,tiktok,december,2022
298,agnesmelo_oficial,Agnes Melo,6000000.0,3700000.0,410900.0,1100.0,1000.0,tiktok,december,2022
299,shenacinnamon,Shenina Cinnamon,598000.0,6400000.0,478200.0,542.0,499.0,tiktok,december,2022
300,inpersa16,Indah permatasari,2300000.0,3900000.0,295000.0,1600.0,1100.0,tiktok,december,2022
301,smtown_official,SMTOWN,2800000.0,1800000.0,379600.0,2900.0,1800.0,tiktok,december,2022
302,ive.official,IVE.official,3600000.0,1800000.0,334300.0,4000.0,1300.0,tiktok,december,2022
303,jostyle_17,Jostyle17,1600000.0,2400000.0,290400.0,1100.0,3500.0,tiktok,december,2022
304,unnecessaryinventions,Unnecessary Inventions,6000000.0,3100000.0,303100.0,2500.0,876.0,tiktok,december,2022
305,felipenpv,Felipe Paiva,5000000.0,2000000.0,361000.0,2500.0,1800.0,tiktok,december,2022
306,itskingchris,KingChristian,18300000.0,2100000.0,386300.0,2600.0,1300.0,tiktok,december,2022
307,jackjos3ph,Jack Joseph,3400000.0,1700000.0,258600.00000000003,3100.0,3900.0,tiktok,december,2022
308,leleburnier,LELÊ BURNIER,2700000.0,1800000.0,424300.0,3300.0,777.0,tiktok,december,2022
309,theacefamily,Theacefamily,6500000.0,4099999.9999999995,521000.0,0.0,1400.0,tiktok,december,2022
310,vilmeijuga,VILMEI✨,21400000.0,3300000.0,267500.0,2100.0,1400.0,tiktok,december,2022
311,divabry,⚜️DIVABRY⚜️,4300000.0,2900000.0,369900.0,1500.0,1300.0,tiktok,december,2022
312,jeffwittek,jeff,2000000.0,3900000.0,496800.0,526.0,1000.0,tiktok,december,2022
313,oli_natu,Oli Natu,11200000.0,2800000.0,361800.0,1500.0,1500.0,tiktok,december,2022
314,erictro,Eric Tro,4900000.0,3600000.0,397500.0,560.0,1500.0,tiktok,december,2022
315,mozzacella.cheez,Mozzarella Cheese,69000.0,2100000.0,281400.0,4000.0,1100.0,tiktok,december,2022
316,jubiandxian,jubiandxian,6400000.0,2800000.0,486900.0,1100.0,1100.0,tiktok,december,2022
317,shamichef21,Shamichef,2600000.0,3700000.0,113600.0,2000.0,5100.0,tiktok,december,2022
318,arigameplays,AriGameplays,23600000.0,2900000.0,415800.0,1600.0,897.0,tiktok,december,2022
319,dudamaryah,dudamaryah,6800000.0,2400000.0,435500.0,1500.0,1300.0,tiktok,december,2022
320,camilo,Camilo,29600000.0,4099999.9999999995,417900.0,1200.0,520.0,tiktok,december,2022
321,shakira,Shakira,27300000.0,3100000.0,305800.0,2300.0,747.0,tiktok,december,2022
322,axelwebber,Axel,4400000.0,2800000.0,384000.0,1700.0,1100.0,tiktok,december,2022
323,katelynrosebrown,KatelynBrown,1900000.0,3300000.0,375700.0,1400.0,1000.0,tiktok,december,2022
324,kaansanity,aakaanksh,5000000.0,3300000.0,159900.0,1500.0,4000.0,tiktok,december,2022
325,andresgjohnson,Andres Johnson256,4700000.0,1900000.0,237600.0,1100.0,5500.0,tiktok,december,2022
326,zhcyt,ZHC,15400000.0,3300000.0,466000.0,1500.0,410.0,tiktok,december,2022
327,cedriklorenzen,Cedrik Lorenzen,3200000.0,1300000.0,180000.0,3600.0,8400.0,tiktok,december,2022
328,emiliamernes,EMILIA,5000000.0,3900000.0,403300.0,869.0,920.0,tiktok,december,2022
329,tooturnttony,Tooturnttony,18800000.0,2900000.0,340900.0,2300.0,513.0,tiktok,december,2022
330,moisesturcioss,Moises TurciosⓂ️,1200000.0,1900000.0,115900.0,1700.0,10800.0,tiktok,december,2022
331,marcel.ruiz,Marcel Ruiz,303100.0,1500000.0,374500.0,3300.0,1700.0,tiktok,december,2022
332,pakoyaso_,Pakoyaso,14500000.0,4200000.0,500100.0,758.0,574.0,tiktok,december,2022
333,phuonganhcun97,Lê Phương Anh,1600000.0,4000000.0,314000.0,1700.0,520.0,tiktok,december,2022
334,emrata,Emrata,2100000.0,3400000.0,323000.0,867.0,1600.0,tiktok,december,2022
335,ygnazz,NAS,2500000.0,2200000.0,318900.0,1700.0,2300.0,tiktok,december,2022
336,twice_tiktok_officialjp,TWICE JAPAN OFFICIAL,4800000.0,1300000.0,276500.0,4800.0,2900.0,tiktok,december,2022
337,syifahadjuuuuuuu,Syifa Hadju,4099999.9999999995,3300000.0,473800.0,1200.0,513.0,tiktok,december,2022
338,xule079,Xù LèO,1800000.0,5300000.0,235100.0,2000.0,213.0,tiktok,december,2022
339,vanessalopesr,Vanessa Lopes,26900000.0,2900000.0,275600.0,2200.0,1300.0,tiktok,december,2022
340,fahmi.nm,Fahmi,8800000.0,3300000.0,437700.0,1200.0,759.0,tiktok,december,2022
341,postmalone,Post Malone,14400000.0,1600000.0,221000.0,2800.0,4900.0,tiktok,december,2022
342,kekepalmer,Keke Palmer,7000000.0,1800000.0,313900.0,2200.0,2600.0,tiktok,december,2022
343,mrcaqui,Facundo Izquierdo,7100000.0,1000000.0,294100.0,1500.0,7400.0,tiktok,december,2022
344,madelineargy,madz,3300000.0,3200000.0,574800.0,976.0,463.0,tiktok,december,2022
345,los_chicaneros,Los_chicaneros,5200000.0,2300000.0,235400.0,1500.0,3400.0,tiktok,december,2022
346,kaelimaee,kaeli mae,12400000.0,3200000.0,435900.0,1100.0,786.0,tiktok,december,2022
347,sara.wais,Sara Waisglass,4400000.0,2400000.0,502000.0,1700.0,481.0,tiktok,december,2022
348,anas_elshayib,انس الشايب,4600000.0,3500000.0,182400.0,2300.0,1700.0,tiktok,december,2022
349,jjeverettrose,Jake Joseph Everett-Rose,4300000.0,2300000.0,375100.0,1600.0,1500.0,tiktok,december,2022
350,sauud_70,سعود القحطاني,2700000.0,3300000.0,111700.0,5600.0,1400.0,tiktok,december,2022
351,simonservidamusic,simonservidamusic,126400.0,2300000.0,252000.0,1800.0,2700.0,tiktok,december,2022
352,itstaylerholder,Tayler Holder,20000000.0,4800000.0,301200.0,1200.0,601.0,tiktok,december,2022
353,rafaelsantos,Rafael Santos,19400000.0,2800000.0,417300.0,1700.0,497.0,tiktok,december,2022
354,poorlifecx,Poorlifecx,1300000.0,4000000.0,160600.0,1900.0,2100.0,tiktok,december,2022
355,retomiguel,Jen & Miguel,3200000.0,2400000.0,267800.0,564.0,3500.0,tiktok,december,2022
356,johnsonfiles,The Johnson Files,296600.0,1600000.0,181500.0,476.0,8300.0,tiktok,december,2022
357,yura.yunita,Yura Yunita,1100000.0,2700000.0,340600.0,1600.0,1200.0,tiktok,december,2022
358,islasvlogs_,Islas Vlogs,2800000.0,4099999.9999999995,445100.0,740.0,638.0,tiktok,december,2022
359,cardncyn,Carddd,4900000.0,4000000.0,589200.0,682.0,383.0,tiktok,december,2022
360,pkllipe,Pk,20100000.0,2000000.0,422200.0,1200.0,1700.0,tiktok,december,2022
361,gregoriopernia,gregorioperniaoficial,5000000.0,3000000.0,195400.0,2500.0,1700.0,tiktok,december,2022
362,adrianbliss,Adrian Bliss,7600000.0,2800000.0,444000.0,576.0,1400.0,tiktok,december,2022
363,joycaledelire,JoycaLeDelire,3600000.0,2000000.0,325600.0,1600.0,2200.0,tiktok,december,2022
364,andy.and.michelle,Andy & Michelle,6100000.0,2700000.0,328500.0,1000.0,1800.0,tiktok,december,2022
365,nalgalia.g,nati👽,15800000.0,5600000.0,393300.0,666.0,449.0,tiktok,december,2022
366,libardoisaza,Libardo Isaza,20000000.0,4000000.0,455100.0,1000.0,350.0,tiktok,december,2022
367,tonyeffebaby777,tonyeffebaby777,674500.0,2200000.0,304600.0,1300.0,2300.0,tiktok,december,2022
368,avascreams,ava,1300000.0,1800000.0,367700.0,2700.0,956.0,tiktok,december,2022
369,febrastanty,Febbyrastanty,1200000.0,4600000.0,250000.0,1000.0,1100.0,tiktok,december,2022
370,leigh_mcnasty,Leigh McClendon,3600000.0,1500000.0,175600.0,1600.0,7500.0,tiktok,december,2022
371,yazidzohri,Yazid Zohri,2800000.0,1500000.0,96100.0,14200.0,2300.0,tiktok,december,2022
372,jaynagy,JAY JAMES NAGY,8800000.0,1300000.0,171800.0,601.0,9800.0,tiktok,december,2022
373,viraltvro,Viral Videos,249700.0,3700000.0,111800.0,927.0,4800.0,tiktok,december,2022
374,yurinya1128,ゆりにゃ,795500.0,4000000.0,194700.0,2100.0,887.0,tiktok,december,2022
375,kehlani,Kehlani,4099999.9999999995,2200000.0,320500.0,1900.0,1500.0,tiktok,december,2022
376,jameshenry,James Henry,4099999.9999999995,4900000.0,446200.0,424.0,640.0,tiktok,december,2022
377,mdrr05,🇩🇿مروان الباتني😂,3200000.0,2400000.0,125900.0,1600.0,6200.0,tiktok,december,2022
378,e_l_k_s_a_7_a,🔱 الكساحه 🔱,7500000.0,2200000.0,245400.0,2400.0,1900.0,tiktok,december,2022
379,pete_pamana,petepamana,3300000.0,1900000.0,225600.0,3600.0,1600.0,tiktok,december,2022
380,suavexavier,Savyy,13400000.0,1900000.0,312700.0,2400.0,1400.0,tiktok,december,2022
381,voronina_valeria_,Valeria Voronina,4200000.0,4900000.0,278100.0,969.0,698.0,tiktok,december,2022
382,anna..paull,Anna Paul,5800000.0,2700000.0,460400.0,1500.0,326.0,tiktok,december,2022
383,jairitosolano,jairito,2300000.0,4400000.0,306300.0,674.0,983.0,tiktok,december,2022
384,axelviewoficial,AxelView,4200000.0,1800000.0,186000.0,999.0,5600.0,tiktok,december,2022
385,kallmewhateveryouwant,kallmewhateveryouwant,11700000.0,1900000.0,362800.0,2800.0,415.0,tiktok,december,2022
386,dennysumargoreal,DENNY SUMARGO,3800000.0,4200000.0,217600.0,1600.0,832.0,tiktok,december,2022
387,barak.ff,Barak.ff,234000.0,1600000.0,178900.0,5200.0,2400.0,tiktok,december,2022
388,thelandofboggs,The Land Of Boggs,6000000.0,2500000.0,350900.0,518.0,2000.0,tiktok,december,2022
389,isramy,Ramy Chaaban,3800000.0,2200000.0,314400.0,1500.0,1600.0,tiktok,december,2022
390,agilmarferreira,Agilmar Ferreira,1600000.0,3000000.0,225100.0,627.0,2600.0,tiktok,december,2022
391,rauwalejandro,rauwalejandro,12700000.0,4300000.0,215200.0,1000.0,1300.0,tiktok,december,2022
392,t_400,جوقي💚,4200000.0,2100000.0,212000.0,2900.0,1900.0,tiktok,december,2022
393,sarbeeston,Sarah Beeston,4200000.0,3100000.0,316000.0,1600.0,541.0,tiktok,december,2022
394,herranwalt,Herr Anwalt,6000000.0,1900000.0,262400.0,2000.0,2300.0,tiktok,december,2022
395,2ndshuichiro,2nd 修一朗,376400.0,4000000.0,126800.0,922.0,3300.0,tiktok,december,2022
396,elbernas321,BernaVeo2010,2500000.0,1100000.0,121700.0,471.0,15400.0,tiktok,december,2022
397,lisefalfio,Lisef Alfio,2000000.0,2300000.0,217300.0,847.0,3400.0,tiktok,december,2022
398,strangehuman,nova,11400000.0,2300000.0,322200.0,1400.0,1500.0,tiktok,december,2022
399,yurilamasbella,Yuri Lamasbella,2800000.0,1700000.0,191600.0,2700.0,3800.0,tiktok,december,2022
400,darrellthorne,Thornedarrell,911000.0,2300000.0,254100.0,1300.0,2300.0,tiktok,december,2022
401,farhanrn__,FARHAN,5900000.0,2400000.0,331800.0,1500.0,1100.0,tiktok,december,2022
402,self.videos,self.videos,723300.0,3700000.0,472700.0,694.0,488.0,tiktok,december,2022
403,cindy.or1,cindy.or,132500.0,1700000.0,416100.0,1200.0,1700.0,tiktok,december,2022
404,iniganta,Ganta 🐮,1700000.0,2300000.0,195500.0,3000.0,1600.0,tiktok,december,2022
405,morganpresleyxo,Morgan Presley,5500000.0,2400000.0,389600.0,744.0,1400.0,tiktok,december,2022
406,johaanzu,JohaanZu,4400000.0,2500000.0,319600.0,1300.0,1200.0,tiktok,december,2022
407,minami.0819,🦄💙MINAMI💙🦄,1800000.0,1200000.0,161900.0,8800.0,1600.0,tiktok,december,2022
408,thebandmcmillan,The Band McMillan,896900.0,2500000.0,212600.0,1700.0,2100.0,tiktok,december,2022
409,lee.cuong,Lee Cường,1200000.0,3900000.0,151300.0,1900.0,1500.0,tiktok,december,2022
410,cesarpantoja.n,Cesar Pantoja,15200000.0,3500000.0,391500.0,1200.0,266.0,tiktok,december,2022
411,zachlanebryan,Zach Bryan,1300000.0,958400.0,212800.0,2400.0,7300.0,tiktok,december,2022
412,mattchessco,Matt Chessco,2700000.0,15000000.0,151300.0,656.0,213.0,tiktok,december,2022
413,losariasbrothers,Los Arias,1600000.0,1800000.0,261000.0,637.0,3700.0,tiktok,december,2022
414,karna.val,🎀КАРНАВАЛ🎀,24800000.0,2000000.0,196400.0,3100.0,2000.0,tiktok,december,2022
415,jdiasss_,João Dias,8199999.999999999,1700000.0,382300.0,1800.0,1200.0,tiktok,december,2022
416,realfunnymarco,FunnyMarco,1800000.0,1200000.0,154000.0,2500.0,7800.0,tiktok,december,2022
417,pierson,Pierson,14200000.0,2700000.0,331300.0,1900.0,211.0,tiktok,december,2022
418,jonata_26,Jonata,6900000.0,2400000.0,354000.0,663.0,1600.0,tiktok,december,2022
419,isaiahgarza,Isaiah Garza,8000000.0,1700000.0,269200.0,2800.0,1400.0,tiktok,december,2022
420,kessel_nathan_official,Nathan Kessel,9100000.0,2600000.0,169600.0,758.0,3600.0,tiktok,december,2022
421,soy_marcela4,Soy_marcela,5400000.0,1700000.0,295500.0,722.0,3000.0,tiktok,december,2022
422,fedevigevani,Fede Vigevani,15400000.0,2200000.0,284000.0,2500.0,491.0,tiktok,december,2022
423,chourouk.model_official,Chourouk_model_official,6000000.0,4000000.0,207400.0,760.0,1500.0,tiktok,december,2022
424,thecoreyb,Corey B,9000000.0,1200000.0,174600.0,977.0,8000.0,tiktok,december,2022
425,artistadasencasa,artistadas en casa,6200000.0,5100000.0,294400.0,450.0,783.0,tiktok,december,2022
426,isandrep,andreina perdomo,4300000.0,6200000.0,233200.0,918.0,362.0,tiktok,december,2022
427,sabrinacarpenter,Sabrina Carpenter,13300000.0,1600000.0,386300.0,2200.0,843.0,tiktok,december,2022
428,dina_kalanta,Dina_Kalanta,3900000.0,3800000.0,196100.0,1600.0,821.0,tiktok,december,2022
429,brittikitty,Brittany & Lily,15000000.0,2400000.0,326700.0,1300.0,1000.0,tiktok,december,2022
430,nelkboys,NELKBOYS,4300000.0,2200000.0,168100.0,1600.0,3300.0,tiktok,december,2022
431,ailaughatmyownjokes,"it's a me, Silvia :)",2500000.0,1400000.0,254400.0,1300.0,3800.0,tiktok,december,2022
432,kpifthatscool,KP Parker,293100.0,1400000.0,277100.0,3100.0,1400.0,tiktok,december,2022
433,miguelmartinezoficial,MiguelMartinez,2100000.0,3200000.0,131500.0,517.0,3700.0,tiktok,december,2022
434,vidhia_r,🐇Vidhi_R🐇,7700000.0,1400000.0,163400.0,5300.0,2800.0,tiktok,december,2022
435,shayvise,Shayvise,4300000.0,2400000.0,366700.0,1700.0,269.0,tiktok,december,2022
436,christiaancaarrasco,christian✌🏼,11000.0,1200000.0,153900.0,770.0,8700.0,tiktok,december,2022
437,jessie.shen,Jessie,6800000.0,2700000.0,338600.0,1300.0,686.0,tiktok,december,2022
438,andydesu,Andy Watabe,622900.0,2600000.0,301200.0,1200.0,1100.0,tiktok,december,2022
439,jahkhalib,Jah Khalib,857400.0,1800000.0,249500.0,957.0,3000.0,tiktok,december,2022
440,meghantrainor,Meghan Trainor,16100000.000000002,3800000.0,272300.0,1200.0,477.0,tiktok,december,2022
441,leozitorocha1,Leozito Rocha,1700000.0,1200000.0,121700.0,2000.0,9800.0,tiktok,december,2022
442,bequietjoe,joe hegyes,121500.0,2900000.0,269300.0,906.0,1300.0,tiktok,december,2022
443,fatkitchens,Fatkitchens,27600.0,2800000.0,149400.0,530.0,3600.0,tiktok,december,2022
444,annecurtissmith,Anne Curtis,1800000.0,2100000.0,368100.0,1200.0,1000.0,tiktok,december,2022
445,theshabakitchen,The Shaba Kitchen,2500000.0,1800000.0,153500.0,2400.0,3800.0,tiktok,december,2022
446,dafnnejm,dafnne ☻,5000000.0,2600000.0,520100.0,812.0,473.0,tiktok,december,2022
447,namemnjtv12,MNJ TV(ตัวจริง),7600000.0,3300000.0,285600.0,1500.0,346.0,tiktok,december,2022
448,kingbach,KingBach,27700000.0,2100000.0,316500.0,673.0,1900.0,tiktok,december,2022
449,bradtheboxer,Just brad,2500000.0,2400000.0,147800.0,1600.0,3300.0,tiktok,december,2022
450,slick.stevie,Steve,3300000.0,1700000.0,243700.0,442.0,3600.0,tiktok,december,2022
451,lexbra,Lexbra.yt,768600.0,5800000.0,329100.0,700.0,176.0,tiktok,december,2022
452,imarayulloa1,Tik Toker,4900000.0,1700000.0,125000.0,1500.0,6600.0,tiktok,december,2022
453,miguelito_peru,Miguel Alessandro,2700000.0,1900000.0,156400.0,953.0,4600.0,tiktok,december,2022
454,cv.wo,محمد الأمير,608800.0,2000000.0,116800.0,3300.0,3800.0,tiktok,december,2022
455,thinhung99,Thị Nhung,6500000.0,1700000.0,189700.0,4800.0,373.0,tiktok,december,2022
456,ltripping,ltripping,62200.0,2200000.0,229200.0,1200.0,2100.0,tiktok,december,2022
457,jose_arrt,José,2300000.0,3800000.0,149100.0,2400.0,518.0,tiktok,december,2022
458,chefschwarz,Chefschwarz,4700000.0,1800000.0,217600.0,1700.0,2400.0,tiktok,december,2022
459,mamalindy,Lindy and Jlo,14000000.0,3300000.0,243800.0,1100.0,880.0,tiktok,december,2022
460,nessaabarrett,Ness,19800000.0,2600000.0,257399.99999999997,1200.0,1300.0,tiktok,december,2022
461,keisyaleprongka,keisya levronka,602100.0,6000000.0,161700.0,534.0,1100.0,tiktok,december,2022
462,carolcastromx,Carol Castro,13500000.0,3800000.0,368100.0,856.0,295.0,tiktok,december,2022
463,mikaylanogueira,Mikayla Nogueira,13800000.0,2400000.0,278300.0,1900.0,498.0,tiktok,december,2022
464,hesfinatia,PINAT🍅|| IG: @hesfinatia,9600000.0,4099999.9999999995,361300.0,819.0,264.0,tiktok,december,2022
465,spriteder_spd,Prite Netijen Netirattanapaiboon,5300000.0,4200000.0,416700.0,666.0,258.0,tiktok,december,2022
466,ms.mawma,CERTIFIED LEOO,611400.0,1100000.0,297500.0,2600.0,2300.0,tiktok,december,2022
467,daz_black,daz_black,7700000.0,1400000.0,272400.0,2000.0,2100.0,tiktok,december,2022
468,nathaliavalente,Nathalia,15100000.0,2700000.0,344400.0,1300.0,436.0,tiktok,december,2022
469,hoaa.hanassii,Đào Lê Phương Hoa,13200000.0,2900000.0,250200.0,1400.0,807.0,tiktok,december,2022
470,cznburak,cznburak,66300000.0,3200000.0,205100.0,1700.0,681.0,tiktok,december,2022
471,priv_mav,MAV 🦦,8100000.0,2700000.0,290800.0,588.0,1400.0,tiktok,december,2022
472,christophersturniolo,Christopher Sturniolo,4000000.0,1500000.0,243400.0,2800.0,1400.0,tiktok,december,2022
473,jimena.jimenezr,Jimena,25700000.0,2300000.0,353500.0,900.0,1000.0,tiktok,december,2022
474,duolingo,Duolingo,5300000.0,1200000.0,186900.0,5800.0,1200.0,tiktok,december,2022
475,mariolcalderon,Mario Calderon,2300000.0,731200.0,169900.0,2600.0,9900.0,tiktok,december,2022
476,davidyrodriguez,That French Guy,8300000.000000001,1800000.0,352800.0,1700.0,771.0,tiktok,december,2022
477,sharky,Sharky 🦈,1100000.0,1700000.0,294900.0,2000.0,1200.0,tiktok,december,2022
478,manja_faiez,Manja,1300000.0,1800000.0,218000.0,2100.0,2000.0,tiktok,december,2022
479,justicia_y_verdad,justicia y verdad,43500.0,1900000.0,76100.0,1600.0,9000.0,tiktok,december,2022
480,nhuchuu0909,Như Chuu 🎀,1800000.0,5500000.0,327900.0,643.0,200.0,tiktok,december,2022
481,logfive,Logan,2800000.0,2000000.0,195200.0,1400.0,2600.0,tiktok,december,2022
482,drewafualo,Drew Afualo,7800000.0,1700000.0,261700.0,3100.0,391.0,tiktok,december,2022
483,williamlast_krm,William Last KRM,9000000.0,2100000.0,174100.0,2500.0,1600.0,tiktok,december,2022
484,datdo0803,Đỗ Đạt,7700000.0,3200000.0,298200.0,1100.0,437.0,tiktok,december,2022
485,luis_sal,Luis,593300.0,1400000.0,211200.0,1500.0,3600.0,tiktok,december,2022
486,realjohnmaggi,John Maggi,1000000.0,1100000.0,240900.0,2400.0,3200.0,tiktok,december,2022
487,mammybanter,Mammy Banter,1800000.0,1100000.0,126800.0,1500.0,9600.0,tiktok,december,2022
488,lorrayneoliveiraofc,Lorrayne Oliveira,6200000.0,2000000.0,245300.0,2700.0,248.0,tiktok,december,2022
489,ben,ben,5200000.0,3600000.0,271000.0,1000.0,460.0,tiktok,december,2022
490,abbieherbert,AbbieHerbert,14400000.0,3600000.0,406000.0,698.0,301.0,tiktok,december,2022
491,jadethirlwall,Jade Thirlwall,2000000.0,2000000.0,243400.0,2400.0,646.0,tiktok,december,2022
492,thewizardliz,Thewizardliz,2300000.0,2000000.0,335400.0,679.0,1500.0,tiktok,december,2022
493,braclya,Brady Arthur,646800.0,1700000.0,186100.0,2100.0,2500.0,tiktok,december,2022
494,giannis_an34,Giannis Antetokounmpo,3900000.0,2300000.0,380100.0,960.0,698.0,tiktok,december,2022
495,landonbarkerr,Landon Barker,4400000.0,2400000.0,365200.0,1200.0,438.0,tiktok,december,2022
496,unlabeled_,Paula 🐄,1400000.0,2400000.0,399900.0,923.0,577.0,tiktok,december,2022
497,bryansant_,Bryan Sant,2100000.0,1300000.0,250900.0,1500.0,3100.0,tiktok,december,2022
498,equipedefrance,Equipe de France,9000000.0,2700000.0,252900.0,1200.0,918.0,tiktok,december,2022
499,morgandrinkscoffee,Morgan Eckroth,5800000.0,2700000.0,523000.0,612.0,385.0,tiktok,december,2022
500,notorious_foodie,Notorious Foodie,2900000.0,2100000.0,165600.0,763.0,3300.0,tiktok,december,2022
501,ayanakamachi,中町綾,1500000.0,3000000.0,230400.0,1100.0,897.0,tiktok,december,2022
502,katiessigmond,katie sigmond,7000000.0,2300000.0,330600.0,967.0,863.0,tiktok,december,2022
503,missdouaa.officiel,missdouaa,9700000.0,2500000.0,186500.0,1500.0,1400.0,tiktok,december,2022
504,kenti.best.boi,kenti 🐸,1300000.0,1300000.0,263900.0,1900.0,2100.0,tiktok,december,2022
505,gensho_yasuda,安田現象🧬クラファン中！,2500000.0,2400000.0,315100.0,775.0,1100.0,tiktok,december,2022
506,matt_mathews,Matt Mathews,2900000.0,1200000.0,163800.0,3400.0,3600.0,tiktok,december,2022
507,guavajuice,guava,7100000.0,3400000.0,269000.0,1300.0,180.0,tiktok,december,2022
508,im_rawan0,روان|Rawan,3100000.0,2900000.0,168800.0,2200.0,681.0,tiktok,december,2022
509,mariavaniamv,Maria Vania,5400000.0,3700000.0,144500.0,1200.0,1300.0,tiktok,december,2022
510,isaach.p,Isaac H.P,3500000.0,970100.0,162600.0,7300.0,1400.0,tiktok,december,2022
511,samhurley,SAMHURLEY🌊,3600000.0,1200000.0,277000.0,2200.0,1800.0,tiktok,december,2022
