year,platform,month,handle,name,rank,followers,audience_country,category_unified,er_pct,engagement_avg,likes_avg,comments_avg,views_avg,shares_avg,potential_reach,number_videos_last_year
2026,YouTube,,RobleisIUTU,RobleisIUTU,,20100000.0,Argentina,Tech&Gaming,0.13013965174129352,,25829.67,328.4,568770.83,,,30
2026,YouTube,,kidstvsongs,Doggy Doggy Cartoons,,16400000.0,Spain,Entertainment,0.0003593292682926829,,58.93,,9097.33,,,30
2026,YouTube,,aMOODIEsqueezie,SQUEEZIE,,20000000.0,France,Entertainment,0.61649665,,121549.23,1750.1,3062870.5,,,30
2026,YouTube,,musicalrmastv,الـريماس - Al-Remas,,18400000.0,Iraq,Music,0.015355271739130434,,2650.97,174.4,422894.1,,,30
2026,YouTube,,grammygoldofficia,GRAMMY GOLD OFFICIAL,,22100000.0,Thailand,Music,0.0012324434389140273,,258.6,13.77,35880.97,,,30
2026,YouTube,,IGNentertainment,IGN,,19800000.0,United States,Tech&Gaming,0.002786060606060606,,465.77,85.87,20902.17,,,30
2026,YouTube,,TEDEducation,TED-Ed,,22500000.0,United States,Knowledge&Info,0.05032502222222222,,10812.9,510.23,294453.9,,,30
2026,YouTube,,JasonDerulo,Jason Derulo,,41900000.0,,Entertainment,0.008087661097852028,,3354.03,34.7,160113.13,,,30
2026,YouTube,,jquintanac5,DeToxoMoroxo,,16800000.0,Mexico,Entertainment,0.046365476190476186,,7700.37,89.03,162120.2,,,30
2026,YouTube,,LankyBox,LankyBox,,42000000.0,United States,Tech&Gaming,0.008951095238095239,,3457.53,301.93,385585.1,,,30
2026,YouTube,,etvteluguindia,etvteluguindia,,23400000.0,India,Entertainment,0.000509957264957265,,117.83,1.5,6385.77,,,30
2026,YouTube,,ArabGamesNetwork,شبكة العاب العرب | Arab Games Network,,25500000.0,Saudi Arabia,Tech&Gaming,0.05019517647058823,,12144.5,655.27,384343.9,,,30
2026,YouTube,,invictorgs3,invictor,,30400000.0,Spain,Tech&Gaming,0.03837161184210526,,10808.3,856.67,578784.5,,,30
2026,YouTube,,STARVIJAY,Vijay Television,,28300000.0,India,Entertainment,0.0016556890459363959,,452.23,16.33,15884.17,,,30
2026,YouTube,,TheBrianMaps,TheBrianMaps,,18300000.0,Russia,Tech&Gaming,1.09275956284153,,191488.29,8486.71,4235357.0,,,14
2026,YouTube,,AnittaOficial,Anitta,,18200000.0,,Music,0.04331153846153846,,7460.57,422.13,1015681.27,,,30
2026,YouTube,,jeffreestar,jeffreestar,,15600000.0,United States,Lifestyle,0.13601282051282051,,18517.0,2701.0,532629.0,,,1
2026,YouTube,,iberethenorio,Manual do Mundo,,20100000.0,Brazil,Lifestyle,0.1678046268656716,,33159.63,569.1,513441.73,,,30
2026,YouTube,,Antrax,Antrax,,16400000.0,Mexico,Lifestyle,0.033046768292682924,,5207.38,212.29,104715.71,,,14
2026,YouTube,,zbingzbing,zbing z.,,21500000.0,Thailand,Tech&Gaming,0.03408930232558139,,6765.0,564.2,342622.37,,,30
2026,YouTube,,littlemixmusic,Little Mix,,16500000.0,United Kingdom,Music,0.02201739393939394,,3501.87,131.0,85248.93,,,30
2026,YouTube,,boyceavenue,Boyce Avenue,,17000000.0,United States,Music,0.009431352941176472,,1551.9,51.43,80544.57,,,30
2026,YouTube,,failarmy,FailArmy,,17500000.0,United States,Entertainment,0.021438114285714283,,3552.7,198.97,324617.23,,,30
2026,YouTube,,Apple,Apple,,20600000.0,United States,Tech&Gaming,0.0832933495145631,,17158.43,,2775223.5,,,30
2026,YouTube,,DopeLyrics,DopeLyrics,,15500000.0,United States,Music,0.0006458709677419356,,91.79,8.32,4728.21,,,19
2026,YouTube,,queenofficial,Queen Official,,18900000.0,United Kingdom,Entertainment,0.026361216931216937,,4809.47,172.8,141980.53,,,30
2026,YouTube,,movieclipsTRAILERS,Rotten Tomatoes Trailers,,16100000.0,United States,Entertainment,0.005036211180124224,,735.1,75.73,43511.47,,,30
2026,YouTube,,MatthewPatrick13,The Game Theorists,,19600000.0,United States,Tech&Gaming,0.218034693877551,,41581.7,1153.1,1285741.97,,,30
2026,YouTube,,lescopaque,Les' Copaque Production,,25800000.0,Malaysia,Entertainment,0.004005658914728682,,1029.43,4.03,85957.07,,,30
2026,YouTube,,TRANSTVofficial,TRANS TV Official,,18600000.0,Indonesia,Entertainment,0.00033688172043010747,,56.33,6.33,3377.1,,,30
2026,YouTube,,SonyMusicSouthVEVO,SonyMusicSouthVEVO,,23000000.0,,Entertainment,0.0031134782608695654,,697.03,19.07,59497.0,,,30
2026,YouTube,,RomanAtwoodVlogs,Roman Atwood Vlogs,,15100000.0,United States,Entertainment,0.0,,,,,,,0
2026,YouTube,,marquesbrownlee,Marques Brownlee,,20900000.0,United States,Lifestyle,0.7617132057416267,,151911.43,7286.63,4656142.63,,,30
2026,YouTube,,vice,VICE,,19100000.0,United States,Entertainment,0.01937748691099476,,3246.47,454.63,171056.63,,,30
2026,YouTube,,monstafluffmusicTV,7clouds,,32200000.0,United States,Music,0.012903322981366459,,3937.4,217.47,414327.73,,,30
2026,YouTube,,JenniferLopez,Jennifer Lopez,,17500000.0,United States,Music,0.008450285714285716,,1358.4,120.4,47151.3,,,30
2026,YouTube,,MegatoadStonie,Matt Stonie,,16400000.0,United States,Lifestyle,0.3177265243902439,,51045.75,1061.4,1362307.6,,,20
2026,YouTube,,portalfitdance,FitDance,,16900000.0,Brazil,Music,0.0024518934911242603,,401.0,13.37,14815.77,,,30
2026,YouTube,,TheRichest,TheRichest,,14700000.0,United States,Entertainment,0.0007056462585034014,,96.4,7.33,6675.3,,,30
2026,YouTube,,popchartbusters,Pop Chartbusters,,20600000.0,,Music,0.029154174757281548,,5657.23,348.53,594516.07,,,30
2026,YouTube,,OGatoGalactico,Gato Galactico,,20600000.0,Brazil,Lifestyle,0.00884257281553398,,1821.57,0.0,330788.47,,,30
2026,YouTube,,ntvru,HTB Media,,2.0,,,0.0,,,,,,,0
2026,YouTube,,KSIOlajidebtHD,KSI,,17600000.0,United Kingdom,Entertainment,0.586732159090909,,99943.33,3321.53,3532394.4,,,30
2026,YouTube,,kwebbelkop,Kwebbelkop,,14900000.0,United States,Entertainment,0.004859530201342282,,671.07,53.0,44477.7,,,30
2026,YouTube,,makeuplocalypse,Mariale,,15200000.0,United States,Lifestyle,0.005983947368421053,,900.23,9.33,33492.83,,,30
2026,YouTube,,ranziscool,Ranz Kyle,,15200000.0,Philippines,Lifestyle,0.04632046052631579,,6850.14,190.57,400131.67,,,21
2026,YouTube,,Makiman131,Makiman131,,16400000.0,Spain,Tech&Gaming,0.0296205487804878,,4704.4,153.37,495571.5,,,30
2026,YouTube,,Lachlan,Lachlan,,15300000.0,Australia,Tech&Gaming,0.10207189542483659,,15509.37,107.63,614728.33,,,30
2026,YouTube,,IISuperwomanII,Lilly Singh,,14200000.0,,Entertainment,0.01659880281690141,,2282.3,74.73,75111.4,,,30
2026,YouTube,,TalkingFriends,Talking Tom & Friends TV,,16200000.0,United States,Entertainment,0.0009532716049382716,,154.2,0.23,18909.87,,,30
2026,YouTube,,CanalTaBombando,LEGENDA FUNK,,14500000.0,Brazil,Music,0.0009493793103448277,,132.33,5.33,12254.33,,,3
2026,YouTube,,News24page,News 24,,26700000.0,India,Knowledge&Info,0.0003898876404494382,,92.0,12.1,4653.3,,,30
2026,YouTube,,SriBalajiMovies,SriBalajiMovies,,22900000.0,India,Entertainment,0.0012434934497816594,,284.23,0.53,42850.57,,,30
2026,YouTube,,Drawblogs,Drawblogs,,14200000.0,Peru,Tech&Gaming,0.0006434507042253521,,83.56,7.81,2045.62,,,16
2026,YouTube,,Sidemen,Sidemen,,23000000.0,United Kingdom,Entertainment,0.8031385652173915,,179568.2,5153.67,6733724.7,,,30
2026,YouTube,,zncoficial,Zé Neto e Cristiano,,16100000.0,Brazil,Lifestyle,0.006471242236024846,,1021.2,20.67,35032.17,,,30
2026,YouTube,,newvolgavideo,Volga Video,,17900000.0,India,Entertainment,0.0002675977653631285,,47.13,0.77,6853.8,,,30
2026,YouTube,,rkddigital,RKD Studios,,27400000.0,India,Entertainment,0.010066058394160585,,2717.03,41.07,380470.43,,,30
2026,YouTube,,hejproducao,Henrique e Juliano,,17400000.0,Brazil,Music,0.12975344827586205,,22164.14,412.96,4611849.71,,,28
2026,YouTube,,MattyBRaps,MattyBRaps,,15500000.0,United States,Music,0.06147116129032259,,9445.43,82.6,2791466.71,,,7
2026,YouTube,,collegehumor,Dropout,,15200000.0,United States,Entertainment,0.050915986842105264,,7482.6,256.63,168773.53,,,30
2026,YouTube,,popskids,POPS Kids,,19900000.0,Vietnam,Entertainment,0.0029788944723618087,,592.8,0.0,126323.03,,,30
2026,YouTube,,LinusTechTips,Linus Tech Tips,,16800000.0,Canada,Lifestyle,0.1910892857142857,,30090.43,2012.57,860831.83,,,30
2026,YouTube,,T3DDYgames,T3ddy,,19000000.0,Brazil,Lifestyle,0.1639578947368421,,30301.6,850.4,502276.03,,,30
2026,YouTube,,indiancomedy,Shemaroo Comedy,,22400000.0,India,Entertainment,0.0004367410714285714,,94.7,3.13,19217.03,,,30
2026,YouTube,,XpressTV,XpressTV,,17300000.0,Mexico,Lifestyle,0.14874184971098264,,25399.3,333.04,2482564.13,,,30
2026,YouTube,,bbtvch7,Ch7HD,,19500000.0,Thailand,Entertainment,0.00010482051282051282,,20.07,0.37,1188.57,,,30
2026,YouTube,,chadwildclay,Chad Wild Clay,,15700000.0,United States,Entertainment,0.13147324840764332,,18131.87,2509.43,1816838.13,,,30
2026,YouTube,,iTownGamePlay,iTownGamePlay *Terror&Diversión*,,15100000.0,Spain,Tech&Gaming,0.011149403973509935,,1581.93,101.63,25240.57,,,30
2026,YouTube,,MartinGarrix,Martin Garrix,,15200000.0,United States,Lifestyle,0.060222828947368426,,8781.27,372.6,416826.77,,,30
2026,YouTube,,theslowmoguys,The Slow Mo Guys,,15000000.0,United States,Tech&Gaming,0.29046426666666664,,41399.55,2170.09,806330.09,,,11
2026,YouTube,,LEGO,LEGO,,21500000.0,United Kingdom,Lifestyle,0.00040186046511627913,,86.4,,2957.77,,,30
2026,YouTube,,mkmusicnews,MK MUSIC,,18700000.0,Brazil,Music,0.0020156684491978607,,361.2,15.73,10724.73,,,30
2026,YouTube,,OfficialTrapCity,Trap City,,13900000.0,Netherlands,Music,0.002985827338129496,,401.5,13.53,10787.0,,,30
2026,YouTube,,inventonahoratv,Invento na Hora,,14100000.0,Brazil,Lifestyle,0.18944156028368797,,26055.63,655.63,271236.77,,,30
2026,YouTube,,PlayStation,PlayStation,,16900000.0,United States,Tech&Gaming,0.013719704142011836,,2120.1,198.53,67788.0,,,30
2026,YouTube,,camilaloures,Camila Loures,,16200000.0,Brazil,Lifestyle,0.06892487654320988,,10841.1,324.73,206968.8,,,30
2026,YouTube,,Genierock,Genierock,,17200000.0,Thailand,Music,0.011188779069767441,,1770.6,153.87,55374.8,,,30
2026,YouTube,,AM3NlC,AM3NlC,,14200000.0,Brazil,Lifestyle,0.09924718309859154,,13869.8,223.3,176713.17,,,30
2026,YouTube,,GMMTVSPOTLIKE,GMMTV OFFICIAL​​,,20300000.0,Thailand,Entertainment,0.032582561576354675,,6436.73,177.53,131737.57,,,30
2026,YouTube,,NikkieTutorials,NikkieTutorials,,15000000.0,Netherlands,Lifestyle,1.9269542,,286317.83,2725.3,6430777.33,,,30
2026,YouTube,,MasterskayaNastroeny,Мастерская Настроения,,14100000.0,Russia,Lifestyle,0.01056404255319149,,1430.0,59.53,170584.0,,,30
2026,YouTube,,MRamadanOfficial,Mohamed Ramadan I محمد رمضان,,16200000.0,Egypt,Music,0.047017283950617286,,7316.47,300.33,411391.3,,,30
2026,YouTube,,F2Freestylers,Pro Football Academy – The Next Gen of Ballers!,,13900000.0,United Kingdom,Sports,0.004103381294964029,,560.1,10.27,40479.9,,,30
2026,YouTube,,BollywoodClassics,Bollywood Classics,,22300000.0,,Music,0.0002430493273542601,,51.63,2.57,6102.4,,,30
2026,YouTube,,WWWengie,Wengie,,13200000.0,United States,Entertainment,0.013247045454545454,,1688.78,59.83,57669.72,,,18
2026,YouTube,,TeamFilmsBhojpuri,Team Films Bhojpuri,,17200000.0,India,Music,0.0009065697674418606,,149.43,6.5,20030.83,,,30
2026,YouTube,,bbchindi,BBC News Hindi,,21700000.0,,Lifestyle,0.014819677419354837,,3021.1,194.77,166281.23,,,30
2026,YouTube,,MAIKI021,MAIKI021,,13800000.0,Brazil,Lifestyle,0.040084202898550726,,5280.12,251.5,46911.38,,,16
2026,YouTube,,bomberball,Bie The Ska,,15000000.0,Thailand,Tech&Gaming,0.024197999999999997,,3592.87,36.83,396731.87,,,30
2026,YouTube,,mispastelitosyoutub,Mis Pastelitos,,18200000.0,Mexico,Lifestyle,0.5030587912087913,,89380.07,2176.63,3503017.3,,,30
2026,YouTube,,CH8vdo,ช่อง8 : Thai Ch8,,17500000.0,Thailand,Entertainment,0.0018306857142857142,,259.07,61.3,16197.0,,,30
2026,YouTube,,vetealaversha,Darkar Company Studios,,14200000.0,Mexico,Tech&Gaming,0.15798591549295776,,21890.0,544.0,348304.0,,,2
2026,YouTube,,ndtvindia,NDTV India,,25000000.0,India,Knowledge&Info,0.00013467999999999998,,33.3,0.37,5643.03,,,30
2026,YouTube,,dangmattsmith,DangMattSmith,,15200000.0,United States,Lifestyle,0.008641644736842105,,1179.53,134.0,58305.1,,,30
2026,YouTube,,zeefilmimusic,Zee Music Classic,,20400000.0,India,Entertainment,0.0014771078431372547,,294.9,6.43,56775.97,,,30
2026,YouTube,,AzzyLand,AzzyLand,,12900000.0,Canada,Entertainment,0.0,,,,,,,0
2026,YouTube,,TWICE,TWICE,,19100000.0,,Music,0.36962774869109943,,69681.9,917.0,1595472.07,,,30
2026,YouTube,,NehaKakkarOfficial,Neha Kakkar,,416.0,,Music,0.0,,,,,,,0
2026,YouTube,,laharimusic,Lahari Music,,19100000.0,India,Entertainment,0.004520104712041885,,836.77,26.57,62542.0,,,30
2026,YouTube,,TheABSCBNNews,ABS-CBN News,,19000000.0,Philippines,Lifestyle,3.436842105263158e-05,,5.73,0.8,263.33,,,30
2026,YouTube,,CNN,CNN,,19400000.0,United States,Lifestyle,0.004614587628865979,,629.4,265.83,37621.9,,,30
2026,YouTube,,NOBRU,nobru,,156.0,,Sports,0.0,,,,,,,0
2026,YouTube,,fcbarcelona,FC Barcelona,,25500000.0,,Sports,0.029882078431372548,,7512.6,107.33,168191.33,,,30
2026,YouTube,,crashcourse,CrashCourse,,17000000.0,United States,Knowledge&Info,0.023297823529411767,,3877.9,82.73,72962.77,,,30
2026,YouTube,,UFC,UFC,,22000000.0,United States,Sports,0.013806363636363636,,2726.03,311.37,158372.93,,,30
2026,YouTube,,pognalishow,Дима Масленников  ,,19500000.0,United States,Entertainment,1.2278266666666666,,230143.9,9282.3,7329392.57,,,30
2026,YouTube,,TazerCraft,TazerCraft,,15100000.0,Brazil,Tech&Gaming,0.0,,,,,,,0
2026,YouTube,,GallinaPintadita,Gallina Pintadita,,15200000.0,,Entertainment,0.031592105263157894,,4802.0,0.0,6932674.0,,,1
2026,YouTube,,elcanaldePlimPlim,El Payaso Plim Plim,,33300000.0,Argentina,Entertainment,0.0,,,0.0,953259.93,,,30
2026,YouTube,,RosannaPansino,Rosanna Pansino,,14800000.0,United States,Lifestyle,0.018194594594594597,,2637.9,54.9,62122.97,,,30
2026,YouTube,,EdisonPts,EdisonPts,,17200000.0,Russia,Tech&Gaming,0.14789069767441862,,24281.73,1155.47,444967.57,,,30
2026,YouTube,,MNCTVOfficial,HOME MNCTV,,210.0,,,0.0,,,,,,,0
2026,YouTube,,Bizarrap,Bizarrap,,23000000.0,Argentina,Music,4.824873913043478,,1055236.33,54484.67,41823223.33,,,3
2026,YouTube,,AtlanticVideos,Atlantic Records,,15900000.0,United States,Music,0.024780503144654086,,3801.62,138.48,278406.9,,,21
2026,YouTube,,CoryxKenshin,CoryxKenshin,,24200000.0,United States,Tech&Gaming,1.795655909090909,,407799.73,26749.0,8886720.57,,,30
2026,YouTube,,theRadBrad,theRadBrad,,13900000.0,United States,Tech&Gaming,0.13240812949640288,,17382.13,1022.6,464955.6,,,30
2026,YouTube,,mymissanand,MyMissAnand,,13900000.0,India,Entertainment,0.03988345323741007,,5199.27,344.53,625386.3,,,30
2026,YouTube,,iloveindianmakeup,Anaysa,,13600000.0,India,Entertainment,0.019940661764705884,,2600.4,111.53,302898.87,,,30
2026,YouTube,,Auron,Auron,,15800000.0,Spain,Tech&Gaming,0.2055582278481013,,31848.97,629.23,838365.3,,,30
2026,YouTube,,Unspeakable,Unspeakable,,19700000.0,United States,Entertainment,0.11961137055837563,,21601.57,1961.87,2392134.63,,,30
2026,YouTube,,narendramodionline,NMF News,,22800000.0,India,Knowledge&Info,0.0035014473684210528,,669.6,128.73,24080.43,,,30
2026,YouTube,,djzoi0,Everson Zoio,,13300000.0,Brazil,Entertainment,1.27296992481203,,157788.0,11517.0,1153712.0,,,1
2026,YouTube,,50CentMusic,50 Cent,,18300000.0,,Music,0.13347595628415299,,21747.6,2678.5,607958.9,,,10
2026,YouTube,,MattSDance,Matt Steffanina,,15400000.0,United States,Lifestyle,0.05818162337662338,,8873.97,86.0,879454.93,,,30
2026,YouTube,,SaturdayNightLive,Saturday Night Live,,17000000.0,United States,Entertainment,0.2608945294117647,,43167.77,1184.3,1399049.03,,,30
2026,YouTube,,MrSuicideSheep,MrSuicideSheep,,12700000.0,Canada,Music,0.010630472440944881,,1305.3,44.77,31207.03,,,30
2026,YouTube,,YOLO,YOLO,,492.0,,,0.0,,,,,,,0
2026,YouTube,,SrtaLynaV,Lyna,,24200000.0,Argentina,Tech&Gaming,0.07422256198347107,,17084.23,877.63,1365979.53,,,30
2026,YouTube,,MazhavilManorama,Mazhavil Manorama,,20600000.0,India,Entertainment,6.16504854368932e-05,,12.3,0.4,1230.73,,,30
2026,YouTube,,ChallengeAcceptedInc,Aphmau,,24700000.0,United States,Tech&Gaming,0.05755991902834009,,13279.53,937.77,601831.3,,,30
2026,YouTube,,skillzaisherebooya,Conor Maynard,,13700000.0,United States,Music,0.05777189781021898,,7497.75,417.0,241197.5,,,4
2026,YouTube,,twentyonepilots,twenty one pilots,,14200000.0,United States,Music,0.3809673943661972,,51921.87,2175.5,2031988.5,,,30
2026,YouTube,,ABCNews,ABC News,,19500000.0,United States,Lifestyle,0.005623128205128205,,700.9,395.61,65789.1,,,30
2026,YouTube,,DALLMYD,DALLMYD,,13800000.0,United States,Lifestyle,0.04744340579710145,,6281.78,265.41,227178.52,,,27
2026,YouTube,,PozzitifonShow,Поззи,,14600000.0,United States,Tech&Gaming,0.30026027397260274,,38586.0,5252.0,1289181.0,,,1
2026,YouTube,,typicalgamer,Typical Gamer,,15900000.0,Canada,Tech&Gaming,0.012880503144654089,,1968.3,79.7,74588.43,,,30
2026,YouTube,,RedeTVhdBrasil,RedeTV,,13700000.0,Brazil,Lifestyle,0.0007513138686131388,,94.7,8.23,5460.4,,,30
2026,YouTube,,NishaMadhulika,NishaMadhulika,,15100000.0,India,Lifestyle,0.022544172185430464,,3136.6,267.57,222899.37,,,30
2026,YouTube,,canalparafernalha,Vetor Humor,,12700000.0,Brazil,Entertainment,0.0008196850393700788,,103.2,0.9,6272.13,,,30
2026,YouTube,,JDCav24,ATHLEAN-X™,,14200000.0,United States,Sports,0.0805368309859155,,11113.53,322.7,387009.57,,,30
2026,YouTube,,MusicTalentNow,Top Viral Talent,,13300000.0,United States,Entertainment,0.005900977443609023,,762.83,22.0,72682.87,,,30
2026,YouTube,,React,REACT,,20100000.0,United States,Entertainment,0.018721890547263684,,3549.2,213.9,92053.2,,,30
2026,YouTube,,zeetvtelugu,Zee Telugu,,17800000.0,India,Entertainment,1.651685393258427e-05,,2.87,0.07,76.13,,,30
2026,YouTube,,MstrJames,Hacksmith Industries,,15400000.0,Canada,Tech&Gaming,0.06872662337662339,,10476.2,107.7,208370.97,,,30
2026,YouTube,,JesseAndMike,JesseAndMike,,13200000.0,United States,Entertainment,0.02192628787878788,,2352.0,542.27,273818.67,,,15
2026,YouTube,,LOUD,WatchLOUD,,240000.0,,Music,0.0,,,,,,,0
2026,YouTube,,htpunjabi,Lokdhun Punjabi,,14600000.0,India,Entertainment,0.0879690410958904,,12170.31,673.17,494368.87,,,30
2026,YouTube,,Piuzinho,Piuzinho,,12800000.0,Brazil,Tech&Gaming,0.1875628125,,23554.77,453.27,196659.3,,,30
2026,YouTube,,DisneyChannelUK,Disney Club UK,,13700000.0,United Kingdom,Entertainment,0.0010005109489051095,,137.07,0.0,32958.83,,,30
2026,YouTube,,alanalan9635,Stokes Twins,,138000000.0,United States,Lifestyle,0.3588049275362319,,492140.93,3009.87,32848924.0,,,30
2026,YouTube,,BBC,BBC,,15400000.0,United Kingdom,Entertainment,0.0022870129870129876,,344.97,7.23,11201.73,,,30
2026,YouTube,,AdexeOficial,Adexe & Nau,,12900000.0,Spain,Music,0.01640596899224806,,1990.0,126.37,56382.93,,,30
2026,YouTube,,gymvirtual,gymvirtual,,13700000.0,Spain,Knowledge&Info,0.0097914598540146,,1306.03,35.4,39268.8,,,30
2026,YouTube,,einerdtv,Ei Nerd,,14400000.0,Brazil,Entertainment,0.08614902777777778,,12004.13,401.33,142902.27,,,30
2026,YouTube,,LittleBabyBumEspanol,Little Baby Bum en Español,,12500000.0,Spain,Entertainment,0.00048376,,60.47,0.0,15152.43,,,30
2026,YouTube,,jazzghost1,Jazzghost,,23400000.0,,Tech&Gaming,0.554425641025641,,121536.93,8198.67,2721946.93,,,30
2026,YouTube,,tseriesregional,T-Series Regional,,16900000.0,India,Music,0.0014828402366863906,,226.9,23.7,124926.87,,,30
2026,YouTube,,PowerfulJRE,PowerfulJRE,,20800000.0,,Entertainment,0.12954264423076922,,20576.6,6368.27,1027143.8,,,30
2026,YouTube,,bbcnews,BBC News,,19600000.0,United Kingdom,Lifestyle,0.005809132653061225,,652.33,486.26,76493.2,,,30
2026,YouTube,,JustForLaughsTV,Just For Laughs Gags,,14200000.0,United States,Entertainment,0.007578380281690142,,1052.4,23.73,95597.6,,,30
2026,YouTube,,GoldClassics,Goldmines Premiere,,16800000.0,India,Entertainment,0.00034779761904761905,,58.43,,8224.27,,,30
2026,YouTube,,awakeningrecords,Awakening Music,,15600000.0,United Kingdom,Music,0.033456858974358974,,4933.47,285.8,429010.7,,,30
2026,YouTube,,OficialPeppa,Peppa Pig em Português Brasil - Canal Oficial,,16800000.0,Brazil,Entertainment,0.00034005952380952384,,57.13,,10738.07,,,30
2026,YouTube,,zeebangla,Zee Bangla,,21200000.0,India,Entertainment,0.00011542452830188679,,24.2,0.27,996.67,,,30
2026,YouTube,,OReinho,O Reino Infantil,,16400000.0,Brazil,Entertainment,0.0009128048780487804,,149.7,0.0,40551.2,,,30
2026,YouTube,,HusamYK,Katakit Baby TV,,23400000.0,Saudi Arabia,Entertainment,0.5193405982905983,,121525.7,0.0,23954199.47,,,30
2026,YouTube,,MrGear,Eula. Kestner,,43.0,,,0.0,,,,,,,0
2026,YouTube,,Migosatl,Migos ATL,,13100000.0,,Music,0.0,,,,,,,0
2026,YouTube,,TheDaniRep,DaniRep | +6 Vídeos Diarios De GTA 5 Online!,,13900000.0,Spain,Tech&Gaming,0.030359496402877703,,4156.6,63.37,86195.27,,,30
2026,YouTube,,colinfurze,colinfurze,,13300000.0,United Kingdom,Lifestyle,0.790563082706767,,100765.89,4379.0,2969208.68,,,19
2026,YouTube,,karameeshchannel,karameeshchannel,,17300000.0,Jordan,Entertainment,0.009642774566473989,,1668.2,,233821.07,,,30
2026,YouTube,,RayWilliamJohnson,Ray William Johnson,,18700000.0,United States,Lifestyle,0.06960267379679144,,12496.97,518.73,336292.87,,,30
2026,YouTube,,Lulu99,Lulu99,,13000000.0,Colombia,Lifestyle,0.0725246153846154,,8976.67,451.53,286295.57,,,30
2026,YouTube,,officialjassrecords,Jass Records,,14600000.0,India,Lifestyle,0.006305479452054794,,888.77,31.83,184074.07,,,30
2026,YouTube,,YairAuriazul,Yair17,,14100000.0,Mexico,Lifestyle,0.2765539007092198,,36692.1,2302.0,679936.03,,,30
2026,YouTube,,disneyjunior,Dis̈̇̃n̈̇̃ë̇̃y J̈̇̃ü̇̃nï̇or̈̇̃,,47.0,,,0.0,,,,,,,0
2026,YouTube,,AvrilLavigne,Avril Lavigne,,13500000.0,,Music,0.35590888888888883,,45554.5,2493.2,1338819.4,,,10
2026,YouTube,,MORGENSHTERN,Канал продается!,,457.0,Russia,,0.0,,,,,,,0
2026,YouTube,,rebeccazamolo1,Rebecca Zamolo,,21600000.0,United States,Entertainment,0.356212037037037,,74889.83,2051.97,6058809.17,,,30
2026,YouTube,,TommyInnit,TommyInnit,,15000000.0,United Kingdom,Lifestyle,0.15859333333333334,,22991.17,797.83,283417.33,,,30
2026,YouTube,,Morgz,Morgz,,12600000.0,United Kingdom,Lifestyle,0.011649206349206348,,1351.2,116.6,76208.2,,,30
2026,YouTube,,TheInfographicsShow,The Infographics Show,,15400000.0,United States,Lifestyle,0.03646714285714286,,4800.87,815.07,223068.03,,,30
2026,YouTube,,1veritasium,Veritasium,,20500000.0,United States,Knowledge&Info,1.0675694634146342,,207732.67,11119.07,7578946.03,,,30
2026,YouTube,,hamaarbhojpuri,T-Series Hamaar Bhojpuri,,23800000.0,India,Music,0.03872676470588235,,8855.47,361.5,530696.9,,,30
2026,YouTube,,TheDodoSite,The Dodo,,18300000.0,United States,Entertainment,0.045314535519125676,,7991.23,301.33,193823.83,,,30
2026,YouTube,,Panda,HybridPanda,,504000.0,United Kingdom,Tech&Gaming,0.005765873015873016,,27.93,1.13,893.63,,,30
2026,YouTube,,RaptorGamer,RaptorGamer,,15700000.0,Ecuador,Tech&Gaming,0.011471783439490445,,1706.77,94.3,40044.77,,,30
2026,YouTube,,CrazyRussianHacker,CrazyRussianHacker,,12000000.0,United States,Tech&Gaming,0.06314833333333333,,7427.13,150.67,574568.9,,,30
2026,YouTube,,Codiscos,Codiscos,,17000000.0,Colombia,Music,0.0013349411764705882,,220.97,5.97,23790.67,,,30
2026,YouTube,,hoiitsroi,Alex Wassabi,,11300000.0,United States,Entertainment,0.01252061946902655,,1332.9,81.93,30404.97,,,30
2026,YouTube,,thinkmusicindia,Think Music India,,22200000.0,India,Music,0.08481094594594596,,18300.4,527.63,1439324.67,,,30
2026,YouTube,,BanderitaX,BanderitaX,,20500000.0,Saudi Arabia,Tech&Gaming,0.3099273170731707,,60777.33,2757.77,1502076.67,,,30
2026,YouTube,,Americanvogue,Vogue,,16300000.0,United States,Entertainment,0.11855828220858895,,18775.67,549.33,347407.97,,,30
2026,YouTube,,luansantanaoficial,Luan Santana,,13400000.0,United States,Music,0.017451492537313432,,2228.2,110.3,92048.27,,,30
2026,YouTube,,FIFATV,FIFA,,24800000.0,Switzerland,Sports,0.004387620967741936,,993.83,94.3,54643.63,,,30
2026,YouTube,,Davie504,Davie504,,13800000.0,Italy,Music,0.5699516666666667,,76276.7,2376.63,1759458.93,,,30
2026,YouTube,,ExpCaseros,ExpCaseros,,11200000.0,Spain,Lifestyle,0.010455357142857143,,1074.0,97.0,65521.0,,,1
2026,YouTube,,TsMadaan,TsMadaan,,11800000.0,India,Lifestyle,0.002265508474576271,,214.53,52.8,15724.6,,,30
2026,YouTube,,Mythpat,Mythpat,,17000000.0,India,Tech&Gaming,0.5782266470588235,,86816.38,11482.15,4419231.62,,,13
2026,YouTube,,ndtv,NDTV,,15700000.0,India,Knowledge&Info,0.0005670700636942676,,85.33,3.7,3653.23,,,30
2026,YouTube,,DeGoBooM,DeGoBooM,,23700000.0,Chile,Tech&Gaming,0.02157341772151899,,4832.1,280.8,462543.43,,,30
