rank,handle_tiktok,name_tiktok,followers,views_avg,likes_avg,comments_avg,shares_avg,category_1_unified,category_2_unified,category_primary,if_exist
354,charlieputh,Charlie Puth,20700000,2200000,285200,2200,1100,,,,0
355,abbieherbert,AbbieHerbert,14200000,4300000,459100,671,372,,,,0
356,keirariff,Keira,5400000,2400000,521400,832,813,,,,0
357,joshpeck,Josh Peck,7800000,2900000,369700,627,1300,,,,0
358,nottclay,nottclay,2200000,976400,182900,1500,10000,,,,0
359,ayudewi070,AyuDewi,1300000,4400000,186000,1300,1200,,,,0
360,nottheworstcleaner,Not the Worst Cleaner,5000000,3000000,359400,1400,484,,,,0
361,sweizayne,Iana McCalebb,1800000,1100000,242700,2900,4600,,,,0
362,incorrectlyroce,Roce Ordoñez,9000000,2600000,418400,851,990,,,,0
363,halinhofficial,Ha Linh Official,2900000,3000000,302900,1800,431,,,,0
364,virginiafonseca,Virginia,34800000,2800000,393300,1100,720,,,,0
365,brentrivera,Brent Rivera,45500000,2100000,306800,2700,382,,,,0
366,murphslife,Aaron Murphy,5900000,1700000,198700,1800,4000,,,,0
367,erictro,Eric Tro,4800000,4200000,417500,605,503,,,,0
368,melfouad,Melfouad,1500000,1900000,126700,1800,6400,,,,0
369,itspuffpuff,Puff Puff,4000000,1400000,80400,1400,16300,,,,0
370,iben_ma,Iben M.A.,9200000,2700000,207500,3200,280,,,,0
371,hesfinatia,PINAT🍅|| IG: @hesfinatia,9300000,3800000,399600,1000,262,,,,0
372,rucenuenda1,Ruce Nuenda,2500000,2500000,367800,1600,443,,,,0
373,joshtgodfrey,Josh Godfrey,785300,1700000,178800,2900,3500,,,,0
374,thecoreyb,Corey B,9000000,1200000,174600,977,8000,,,,0
375,isaias,Isaías,11500000,1800000,266700,1800,2200,,,,0
376,3dshane,Shanef3d,432600,2500000,248800,1000,2100,,,,0
377,dilanjaniyar,Emang namanya Dilan,2100000,3000000,263600,1900,445,,,,0
378,insertrichie,Insert Richie,4400000,2700000,217800,767,2400,,,,0
379,chourouk.model_official,Chourouk_model_official,5700000,3300000,173500,626,2600,,,,0
380,keniaos,KeniaOs,16000000,1700000,319500,2300,1000,,,,0
381,lana_mohd89,𝑳𝑨𝑵𝑨 🦋,6000000,2200000,174200,2800,1900,,,,0
382,matt_and_abby,Matt & Abby,4700000,3000000,382900,520,1100,,,,0
383,c4tluvr666,Kennedy Walsh,2800000,1800000,440200,1000,1200,,,,0
384,chinguamiga,Chingu Amiga,20500000,3000000,399500,1100,384,,,,0
385,iamdtg,DTG,2700000,1600000,182600,1500,4500,,,,0
386,keemokazi,KEEMOKAZI,31200000,3300000,350100,1200,313,,,,0
387,yogabukanhyuga,yogabukanhyuga,199100,2400000,231600,639,2600,,,,0
388,dermdoctor,DermDoctor | Dr. Shah,17300000,4800000,221200,711,941,,,,0
389,twistedpennywise,TwistedPennywise,17600000,2500000,260600,1300,1400,,,,0
390,2m.elgany,🇲🇦(محمود&مريم)🇪🇬 هيستيريا,1200000,2600000,144000,1800,2800,,,,0
391,morganveraa,Morgan Vera,6200000,3500000,328500,773,709,,,,0
392,therealhammytv,TheRealHammyTV,15700000,3000000,164100,533,2900,,,,0
393,leal_stephany,Stephany Leal,13600000,1900000,376100,452,1900,,,,0
394,quenblackwell,quenblackwell,7900000,1800000,271100,2400,1200,,,,0
395,alwifahry,alwi fahry,10900000,1900000,242000,2000,1600,,,,0
396,namemnjtv12,MNJ TV(ตัวจริง),7600000,3300000,285600,1400,346,,,,0
397,attahalilintar,Atta Halilintar,12800000,2800000,258100,1300,1000,,,,0
398,julesleblanc,jules,18900000,2400000,561000,1000,186,,,,0
399,iamdikeh,Dikeh,4900000,1900000,248700,2400,1100,,,,0
400,dennismik,DENNISMIK💫,5500000,4100000,212200,736,1100,,,,0
401,vilmeijuga,VILMEI✨,20400000,2100000,183800,2200,2000,,,,0
402,dudamaryah,dudamaryah,6400000,1800000,325600,1100,1600,,,,0
403,mdmotivator,Zachery Dereniowski,11100000,2600000,388300,1200,382,,,,0
404,andreaaybar1995,Andrea Aybar,3500000,3900000,270300,1300,252,,,,0
405,lizzza,Liza Koshy,30300000,2300000,337100,1300,801,,,,0
406,itsasiaelaine,Asia E Smith,176800,1100000,125500,3300,8300,,,,0
407,pedroarcafra,PEDRO ARCAFRA,2900000,934200,63900,768,25900,,,,0
408,thebrandonrobert,Brandon Robert,11500000,2300000,198500,1900,1600,,,,0
409,madelineargy,madz,3000000,2500000,454100,933,468,,,,0
410,nathaliavalente,Nathalia,14400000,2800000,303000,1400,488,,,,0
411,airrack,Eric Decker,1300000,3400000,418500,857,252,,,,0
412,zodiac.boyfriend,Zodiac Boyfriend🪐🔮,2400000,1600000,207300,2100,2600,,,,0
413,yurielkysojeda,Yurielkys Ojeda 🕷,15500000,2200000,280800,995,1500,,,,0
414,brittikitty,Brittany & Lily,14700000,2300000,346900,1000,926,,,,0
415,jiembasands,Jiemba Sands,4800000,1500000,245300,1100,3200,,,,0
416,ireniusx,ireniusx,6500000,2100000,381200,960,1000,,,,0
417,1iamdesibanks,Desi Banks,1700000,1200000,195500,1300,5400,,,,0
418,noeldeyzel_bodybuilder,Noel Deyzel🇿🇦,5800000,1900000,308800,1300,1400,,,,0
419,mieayamthebstt,Unaa🍜,16700000,2800000,278900,1300,653,,,,0
420,sabrenorris,Sabre Norris,3700000,2200000,205700,3000,346,,,,0
421,beca,beca,26800000,2100000,254200,1900,947,,,,0
422,dilanjaniyar_2,Emang Dilan namanya,2600000,2600000,328900,1300,468,,,,0
423,nnatalieaguilar,natalie & the aguilars,5400000,3300000,467400,450,547,,,,0
424,tifannylm,⚡️TEF,9000000,3500000,443700,604,370,,,,0
425,zeinazeee,Zeina Zee,4100000,3700000,225400,1000,807,,,,0
426,thebenjishow,benji,6000000,2100000,287400,883,1600,,,,0
427,the.sign.guy,Austin Mollno,5100000,3500000,405000,872,176,,,,0
428,nick.digiovanni,nick.digiovanni,9400000,2800000,398300,890,438,,,,0
429,lkzinhu,LK,18000000,2400000,337700,937,889,,,,0
430,nilered,NileRed,10600000,1600000,351800,1400,1200,,,,0
431,n.vv3,ناصر || 🇸🇦 alsubaie,4800000,2200000,145600,2100,2600,,,,0
432,mispastelitos_,Mis Pastelitos,10200000,2600000,389500,620,827,,,,0
433,lordtrunks,Lord Trunks,4500000,2100000,240400,1500,1400,,,,0
434,taliyaandgustavo,TALIYA & GUSTAVO,2500000,3100000,297000,701,868,,,,0
435,dimelonegritow,El negrito🧑🏾‍🦱,1500000,2000000,249400,723,2100,,,,0
436,tessa_dgen,Анастасия,2700000,1900000,103100,2500,4800,,,,0
437,maytree_music,Maytree 메이트리,11300000,2600000,214900,1600,1000,,,,0
438,kimandnorth,Kim and North,9600000,4600000,332000,0,945,,,,0
439,karenbarreraoficial,Karen Barrera,16300000,3500000,335600,484,724,,,,0
440,venomlive85,🕸 VENOM 🕸,1100000,2900000,217900,1800,410,,,,0
441,abu_julia_official,Abu Julia أبو جوليا,3300000,2000000,123600,1000,4700,,,,0
442,initiaraandini,tiara andini,5200000,2500000,267200,1400,730,,,,0
443,krisjenner,Kris,3500000,1600000,237700,2200,1500,,,,0
444,bek1as,Bektas,243600,1700000,201400,1200,2900,,,,0
445,lucasvarelaaaa,Lucas varela,3000000,1600000,264000,436,3000,,,,0
446,madonna,madonna,3000000,3100000,71500,4200,2100,,,,0
447,mondeenise,Monica🖤,1400000,1200000,188900,5200,904,,,,0
448,vanbanger,tyler,958600,1400000,220100,1900,2700,,,,0
449,thelondoncharles,London Charles,6100000,2100000,365000,1000,749,,,,0
450,farhanrn__,FARHAN,5400000,2400000,343600,1100,591,,,,0
451,taylorrandsoph,TAYLOR & SOPHIA,2800000,1800000,250600,1300,1800,,,,0
452,pakoyaso_,Pakoyaso,13800000,2400000,327800,1000,725,,,,0
453,ali.klose11,علي كلوزه,2200000,1800000,213400,2600,919,,,,0
454,katclark86,Kat Clark,3100000,2600000,392400,1200,161,,,,0
455,official_gidle,(G)I-DLE·(여자)아이들,3400000,2100000,345100,1300,643,,,,0
456,diegodiego_,Diego Cruz,8300000,1300000,208900,2500,2500,,,,0
457,snerixx,Sam Erix,8500000,1400000,334200,1600,1300,,,,0
458,fedez,fedez,5900000,1800000,225300,1600,1800,,,,0
459,kulinaria.recetas,AGUS LIPORACE,4200000,2200000,249500,340,2100,,,,0
460,itsmatheuscosta,Matheus Costa,5100000,1700000,219200,1700,1900,,,,0
461,leen_mohd98,LEEN🌸,4000000,2400000,150400,2000,1700,,,,0
462,rayssabuq,Rayssa Buq,7600000,2000000,164100,1600,2500,,,,0
463,rondamichael,michael ronda,4000000,2500000,285500,692,1200,,,,0
464,lisefalfio,Lisef Alfio,1600000,2100000,160700,596,3400,,,,0
465,fredziownik_art,Franek Bielak,12600000,3600000,194000,1400,504,,,,0
466,sonrixs_,Sonrixs,14800000,3300000,397000,661,351,,,,0
467,unnecessaryinventions,Unnecessary Inventions,6000000,1600000,314000,1800,814,,,,0
468,_mrs.grey,_mrs.grey,127100,1400000,357900,1500,1200,,,,0
469,ailutokman,Ailu Tokman | RECETAS FÁCILES,3700000,1600000,201900,323,3800,,,,0
470,adrianbliss,Adrian Bliss,7600000,2000000,332700,724,1300,,,,0
471,tiger050794,Son Tung M-TP,3900000,1600000,236500,3000,445,,,,0
472,zainah.mb,Zainah & Minnie,2000000,1500000,278500,818,2300,,,,0
473,noguidnce,NO GUIDNCE,2400000,2300000,387700,990,481,,,,0
474,good.boy.ollie,Good Boy Ollie,5000000,1200000,254400,1400,2900,,,,0
475,basementgang,Basement Gang,5800000,1600000,306600,947,1700,,,,0
476,averycyrus,Avery Cyrus,8200000,3400000,273400,739,658,,,,0
477,fujiiian,Fuji,16600000,3000000,274000,809,763,,,,0
478,chilinypikinoficial,Chilinypikinoficial,4100000,3600000,184700,518,1400,,,,0
479,aaaniiqqq,aniqsuhair,284200,1800000,205100,1400,2100,,,,0
480,germangarmendia,German Garmendia,18800000,1900000,327700,1500,522,,,,0
481,fayneee,Unaverage Student,3000000,2300000,165000,2100,1200,,,,0
482,baylenlevine,Baylen Levine,4700000,1300000,219700,3500,942,,,,0
483,bigtugg,Tucker Lindgren,2100000,1000000,275700,1700,3000,,,,0
484,nelyrall,NELYRALL,7200000,1300000,191800,1500,3600,,,,0
485,calebwsimpson,CALEB SIMPSON,5600000,3200000,303800,653,651,,,,0
486,avascreams,ava,1000000,1400000,323600,2300,542,,,,0
487,kfc_es,KFC España,3900000,1400000,166500,2600,2600,,,,0
488,tommyinnit,Tommy,11900000,1100000,247200,3400,1200,,,,0
489,mattsturniolo,Matt,3600000,1500000,235900,2600,893,,,,0
490,capa_in_visible,Capa Invisible,1200000,1500000,326600,1200,1300,,,,0
491,isaac.h.p.karaoke.backup,Isaac H.P Karaoke Backup,1900000,870000,156700,3800,5300,,,,0
492,supremepatty_,Supreme Patty,471500,2700000,238300,1400,548,,,,0
493,dovecameron,Dove Cameron,12300000,1800000,338200,1400,712,,,,0
494,jhothsa,jhothsa,14000000,1400000,227200,1500,2500,,,,0
495,annamcnulty,Anna McNulty,8100000,2400000,240900,1300,793,,,,0
496,cirowhites1.0,CiroWhites,2500000,1600000,304400,604,1900,,,,0
497,grannybibbins,Granny,636400,980200,197300,874,5500,,,,0
498,niziu_official,NiziU,2600000,2700000,143600,1300,1900,,,,0
499,nada_m7amed,دودا🦹🏻🤍,6500000,1600000,219300,753,2700,,,,0
500,marsaimartin,Marsai,3800000,1400000,371800,1500,814,,,,0
501,vidhia_r,🐇Vidhi_R🐇,7500000,1400000,168800,3600,1700,,,,0
502,joaoferdnan,João Ferdnan,8400000,1200000,173400,2200,3700,,,,0
503,clawmachine_mokkai,もっかいちゃんねる,267400,5300000,111100,705,1400,,,,0
504,yasincengiz38,YasinCengiz,3300000,2000000,137700,1400,3000,,,,0
505,angryreactions,Oneya D’Amelio,26700000,1400000,236700,3200,449,,,,0
506,logfive,Logan,2700000,1600000,243300,1100,2000,,,,0
507,just.hamilton,Just Hamilton,3100000,1300000,260600,939,2600,,,,0
508,deshawnharrisss,Deshawn ✪,2100000,1100000,190900,1400,4200,,,,0
509,mackenziesol,mackenzie sol,12200000,2200000,160300,432,3000,,,,0
510,katstickler,Kat,9400000,3000000,339400,736,456,,,,0
511,julisavioli,Juli Savioli,6800000,2300000,266600,1200,707,,,,0
512,faiqfreestyle,Faiq Freestyle,1100000,2200000,234900,1000,1300,,,,0
513,avemoves,avemoves,17000000,1700000,393900,841,920,,,,0
514,francoescamillaofficial,Franco Escamilla,17500000,2100000,250900,481,1800,,,,0
515,hadeel.alali,ام سيف om sayf,3200000,3900000,138600,896,1300,,,,0
516,dictionarei,Reizuka Ari,2900000,2500000,313900,1100,364,,,,0
517,riumbau,Hector Riumbau,2600000,1300000,180200,752,4300,,,,0
518,shaughnaphillips,shaughnaphillips,397500,1400000,184000,1800,2600,,,,0
519,seungbin030708,승빈🍥,5200000,2700000,227700,1300,662,,,,0
520,kessel_nathan_official,Nathan Kessel,8900000,1600000,166300,1000,3400,,,,0
521,naimdarrechi,Naim Darrechi🏆,28400000,2300000,259000,441,1500,,,,0
522,priimoraa,Prii Moraa,17100000,3400000,433500,423,354,,,,0
523,chuponcitotv,Chuponcito,4900000,2300000,113800,287,4100,,,,0
524,gilmhercroes,GIL CROES,35200000,2800000,162400,896,1600,,,,0
525,aliciacreti,Alicia Creti,714900,836900,204300,3700,2900,,,,0
526,axelviewoficial,AxelView,4000000,1500000,152400,794,4100,,,,0
527,locofer5,Locofer5,1200000,1400000,260100,1500,1700,,,,0
528,irinimeza06,irini Trix,1700000,3500000,269700,780,410,,,,0
529,krissiti911,Krisjiana & Siti Badriah,3200000,3900000,310500,582,342,,,,0
530,erikconover,Erik Conover,524100,2300000,153900,1500,1700,,,,0
531,abbduuu21,بوشنب⭐️,13700000,2700000,163200,1100,1500,,,,0
532,ateez_official_,ATEEZ_Official,3600000,806600,243400,3200,2300,,,,0
533,zdotss,ZDOTSS,2100000,2000000,221200,1000,1500,,,,0
534,dr.cracks,Dr.Cracks,5700000,2400000,107000,866,3400,,,,0
535,martita_de_grana,Martita de Graná,704200,1600000,78700,939,7700,,,,0
536,dandiaff,dan x id,1300000,4100000,311000,444,406,,,,0
537,abrahamdpee,Abrahamdpe,4800000,2200000,174800,1000,1900,,,,0
538,kodasteven,Steven🇵🇷,6200000,1700000,328100,1500,468,,,,0
539,felipenpv,Felipe Paiva,4300000,1500000,263400,1400,1300,,,,0
540,alwuhu,Alan Wu,3800000,1100000,184400,864,4500,,,,0
541,thehypehouse,The Hype House,21300000,2500000,303900,1100,324,,,,0
542,notorious_foodie,Notorious Foodie,2400000,2300000,149900,865,2200,,,,0
543,pete_pamana,petepamana,3300000,4200000,168800,896,592,,,,0
544,manhtienkhoi_,Mạnh Tiến Khôi 🐯,5100000,1900000,194200,2100,714,,,,0
545,nathalieholscher14,Nathalie Holscher,7700000,4000000,216200,597,599,,,,0
546,kfulgar,Kristel Fulgar,3600000,1500000,284600,1300,1100,,,,0
547,karolsevillaokay,karolsevillaofc,26200000,2600000,243100,1100,499,,,,0
548,renpc_,✨Ren PC✨,5000000,1100000,199100,989,3700,,,,0
549,jawarshere,Jawaria,852000,2500000,325000,863,401,,,,0
550,japanfriends,Japan and friends,2100000,2300000,288600,463,1100,,,,0
551,guipolemicoo,GUI POLÊMICO,8500000,1700000,194100,707,2400,,,,0
552,itsqcp,QCP,11300000,2200000,321100,809,637,,,,0
553,dante_caro,Dante Caro,1800000,2300000,202100,310,1900,,,,0
554,casaltoxico,✨ Casal Tóxico ✨,6500000,1200000,196500,1000,3300,,,,0
555,com.yamato0515,【コムドット】やまと,1900000,1300000,158700,3600,1300,,,,0
556,jamesllewis,Jamesllewis,5800000,2300000,187000,1200,1100,,,,0
557,iheartmemphis,MEMPHIS 🔥,13700000,3000000,190200,1400,348,,,,0
558,ujoaozinho,uJoãozinho 🤘🏻,8900000,3500000,382400,427,319,,,,0
559,deborahyowa,Deborah yowa,16200000,3300000,170100,985,793,,,,0
560,lu.s.cas,Lucas,3000000,3000000,291600,968,188,,,,0
561,maluborgesm,MALU BORGES,3400000,1100000,192600,3600,1000,,,,0
562,yourmommadontdance,Kimberly Ward,287600,4200000,273800,734,126,,,,0
563,kopke613,kopke613,4000000,1200000,149400,2100,3400,,,,0
564,claragnds,Maria Clara Garcia,19200000,1700000,202300,1900,981,,,,0
565,wigofellas,wigofellas,35000000,2900000,172100,920,1100,,,,0
566,terryreloaded,Terry Reloaded,6800000,1100000,214100,1500,2700,,,,0
567,shaturday,shadirafirdausi,1400000,2200000,336900,926,393,,,,0
568,natajadeh,sheren'nat🇮🇩,5100000,2800000,252700,721,654,,,,0
569,bobbialthoff,Bobbi,3500000,2900000,207400,477,1100,,,,0
570,sobrevivente13,Edelson Ribeiro,4600000,1600000,142600,1000,3300,,,,0
571,jmartineze_,josi,23400000,1900000,298000,905,810,,,,0
572,moontellthat,MOONTELLTHAT,14200000,2800000,154600,990,1300,,,,0
573,batuffolo75,tortoriciclaudia,1100000,1400000,124400,1200,4300,,,,0
574,mbossotz,Mbosso Khan,549000,1600000,113800,2500,2800,,,,0
575,marcelldegen,Marcelldegen,4000000,2200000,179400,2100,310,,,,0
576,masood_boomgaard,masood_boomgaard,680400,1200000,68900,855,11200,,,,0
577,hashem.alghaili,Hashem Al-Ghaili,319800,1500000,162100,1300,2800,,,,0
578,elbernas321,BernaVeo2010,2400000,1000000,86200,217,10500,,,,0
579,codenamejesse,Jesse,3200000,1400000,249400,1400,1400,,,,0
580,abo.zizo,۩♥۩ عائلة ابو زيزو ۩♥۩,5700000,3000000,184200,665,1000,,,,0
581,althea420,ALTHEA😈,2000000,1400000,109700,4100,2100,,,,0
582,majofutbol,María José López Rodríguez,244000,3400000,336000,455,373,,,,0
583,lauralove5514,LauraLove,7800000,1700000,314100,1000,738,,,,0
584,soupytime,georgie,5200000,1500000,283500,800,1400,,,,0
585,sebasgal11,Sebastian Gallo,5000000,3800000,401700,308,309,,,,0
586,mohaimen.alaa,مهيمن علاء,4500000,1600000,178300,2200,1200,,,,0
587,mijangggg,mizanpilus,150300,1300000,124500,2000,3800,,,,0
588,letskwoowk,KWOOWK with Kevin,3100000,2000000,223100,1600,461,,,,0
589,ajh.10,عبوسي مهدي,1300000,2800000,75700,998,3400,,,,0
590,ratuauliaa22,ratuauliatp,13200000,2200000,259800,1000,581,,,,0
591,themolyajan,Moldir,2000000,2500000,169100,1700,544,,,,0
592,pamiathat,Jack Carden,719400,1400000,282800,2000,318,,,,0
593,zachjustice,Zach Justice,4700000,1600000,280800,546,1500,,,,0
594,zackbarbour,Zack Barbour,3100000,1500000,139600,1200,3100,,,,0
595,lucaslopezvilet,Lucas Lopez,2700000,1500000,198900,993,2100,,,,0
596,engfa32,ENGFA,4200000,1700000,233100,1700,577,,,,0
597,jadethirlwall,Jade Thirlwall,2000000,1200000,208900,2300,1100,,,,0
598,cellat36,cellat36,8600000,1900000,106000,3400,1100,,,,0
599,chengkhen2k2,Cheng🦐,3900000,2300000,280400,648,754,,,,0
600,jesusangelperezoficial,ESE PÉREZ,3700000,1700000,209600,353,2200,,,,0
601,mrcaqui,Facundo Izquierdo,7000000,1000000,236300,903,2800,,,,0
602,danivallem,Dani Valle,5300000,1100000,86000,438,9400,,,,0
603,ismab4c,Isma B4C,1100000,2300000,343800,801,342,,,,0
604,naenano,なえなの🌨,3700000,2000000,189900,1200,1100,,,,0
605,peter_vigilante,PeterVigilante,4200000,2200000,188000,784,1300,,,,0
606,odakei_6,OdAkEi,787300,2800000,131400,1300,1100,,,,0
607,duyyy.real.channel,Ngô Đức Duy,5400000,2500000,254500,1000,339,,,,0
608,beikmusica,BEIK,278400,713600,122200,728,9300,,,,0
609,soimah_pancawati,Soimah Pancawati,2100000,1500000,106000,2700,2700,,,,0
610,gabimfmoura,Gabriela Moura,8700000,2000000,275200,557,1100,,,,0
611,edwinmendozza,𝖊𝖉𝖜𝖎𝖓,15300000,2600000,324400,787,239,,,,0
612,carenalegria,Caren y Coco ♥️,2900000,1900000,154800,1800,1100,,,,0
613,celinaspookyboo,CelinaSpookyBoo,26400000,1700000,209000,1400,1000,,,,0
614,bruontheradio,Bru,4400000,2900000,428900,364,319,,,,0
615,steven.stenlyy,steven.stenlyy,4600000,2000000,173700,1200,1200,,,,0
616,antourny,Antony Santos,2600000,2400000,234000,1100,442,,,,0
617,i_am_doshik1,i_am_doshik,20700000,1900000,181100,1600,894,,,,0
618,ehbeefamily,Eh Bee Family,11800000,1500000,284500,1500,476,,,,0
619,pumatheweirdo,Cat Puma,2600000,1300000,186700,601,2800,,,,0
620,hilda_70,Hilda,1400000,1100000,124400,5500,532,,,,0
621,hussein56t,حسوني الشعراوي,460700,3300000,180800,745,631,,,,0
622,leonardberducat,Léonard Berducat,355100,2400000,157000,1300,835,,,,0
623,padillamarilis,padillamarilis,552500,2500000,99800,1600,1700,,,,0
624,mexicocookingclub,Calixto Serna,11500000,1700000,239900,1100,916,,,,0
625,noelgoescrazy,noelgoescrazy,13900000,7300000,147100,278,484,,,,0
626,ufc,ufc,12700000,1700000,154300,1400,1700,,,,0
627,albertinasacaca1,Albertina Sacaca Cal,6700000,3000000,228500,808,396,,,,0
628,namyulenka,Namy,7100000,1700000,244600,1100,935,,,,0
629,siganviendo59,jeancarlo MTB,10600000,2100000,223500,977,744,,,,0
630,joshhelfgott,Josh Helfgott,5100000,989500,208600,2100,1800,,,,0
631,bomanizer,Bomanizer,1600000,1100000,220500,1100,2300,,,,0
632,christinaroki,Christina Roki,2800000,2300000,315900,797,309,,,,0
633,burberry,Burberry,2200000,2600000,190700,812,797,,,,0
634,tabithaswatosh,Tabs,12900000,2300000,392700,714,183,,,,0
635,unlabeled_,Paula 🐄,1300000,1700000,353000,1000,287,,,,0
636,kikysaputrii,Kiky Saputri,1800000,3500000,177800,626,638,,,,0
637,jakeandrich,Jake Andrich / Jakipz,15000000,1600000,154200,1500,1700,,,,0
638,nmixx_official,NMIXX,2700000,1700000,260400,1000,738,,,,0
639,julieevlorentzen,julie,3700000,2400000,340000,623,355,,,,0
640,williamlast_krm,William Last KRM,7700000,1900000,152400,1600,1100,,,,0
641,_mohamed_rhal_,محمد رحال,654600,2800000,122900,1200,1100,,,,0
642,im_rawan0,روان|Rawan,2500000,1900000,143700,2500,360,,,,0
643,dannygrubs,Danny Kim,3700000,2300000,243900,841,517,,,,0
644,dede.omat,dedeomat,278400,1300000,92200,2700,3600,,,,0
645,theonlycb3,Charles Brockman III,6200000,1100000,238000,1900,999,,,,0
646,bobmenery,BobMeneryTV,4800000,1100000,109300,706,5600,,,,0
647,edithxgalvez,Edith Galvez,5800000,2700000,275300,504,511,,,,0
648,robleisiutu,Robleis,5000000,1700000,222900,965,1000,,,,0
649,sofiaespanha,sofia espanha,5000000,2000000,288200,823,513,,,,0
650,abi.dihati,Abi dihati,4100000,3700000,256400,378,413,,,,0
651,losadnmx,Los ADN,6800000,1900000,163000,396,2000,,,,0
652,magicphotofilm,MAGIC PHOTO FILM,187700,1900000,127700,499,2600,,,,0
653,readyfredi,Fredi Pärs,3300000,835400,177600,1800,3200,,,,0
654,sejsejlija,Cecilia Blomdahl,2100000,1800000,194300,1300,857,,,,0
655,cheekykiddo,alex🐤,4500000,2500000,259000,743,408,,,,0
656,brittbarbie3,Brittbarbie3,2200000,1900000,126400,2400,817,,,,0
657,ninabaiocchi,Nina Baiocchi,9400000,1700000,298700,866,588,,,,0
658,gutierrezcastro,Gutierrez Castro,14600000,1900000,216500,520,1300,,,,0
659,ustazebitlew,Ebit Lew,4400000,1100000,123200,2900,2700,,,,0
660,big.manny1,Big Manny,897400,1500000,206700,1100,1300,,,,0
661,islasvlogs_,Islas Vlogs,2800000,2400000,381700,509,289,,,,0
662,yerimuaa,Yeri MUA,4100000,3200000,239700,684,268,,,,0
663,levraimotif,Le Motif,376800,2100000,391300,571,313,,,,0
664,elrodcontreras,ROD🫠,41800000,1800000,217300,1500,316,,,,0
665,burnaboyofficial,Burna Boy,2600000,1400000,191700,1400,1300,,,,0
666,chang._.a,창하CHANGHA,22600000,1200000,286200,1600,509,,,,0
667,cristorata7,Cristorata,1400000,1800000,180500,925,1300,,,,0
668,imdimpey,Dimpey,8300000,879400,182200,1200,3300,,,,0
669,farahjmerhi,Farah Merhi,4000000,2600000,125200,283,1900,,,,0
670,lilyxgarcia,Lily Garcia,13000000,2100000,356700,609,371,,,,0
671,traviesotiktok,Daniel El Travieso,7400000,2300000,286300,432,680,,,,0
672,rug,FaZe Rug,9600000,1700000,229800,1600,266,,,,0
673,sammy_dao222,Sammy Đào,3000000,1700000,128500,2800,466,,,,0
674,rah_money1,General ock,3600000,1600000,178900,1000,1500,,,,0
675,mamalindy,Lindy and Jlo,12300000,2700000,178800,787,709,,,,0
676,joerauth_,Joe rauth,5800000,1600000,268500,609,1000,,,,0
677,wren.eleanor,Wren & Jacquelyn,17400000,2700000,344300,333,429,,,,0
678,sluy.guy,SluyGuy,205500,1300000,132100,2800,1300,,,,0
679,johnnysins,JohnnySins,7900000,1500000,207200,1500,735,,,,0
680,jaykindafunny8,Jaykindafunny,24500000,2200000,126000,636,1900,,,,0
681,shawnjohnson,ShawnJohnson,1700000,1300000,78900,179,6800,,,,0
682,sidequestz,sidequestz,360600,1500000,229600,803,1200,,,,0
683,davidyrodriguez,That French Guy,8300000,1500000,261400,1200,582,,,,0
684,jombospice,JOMBOSPICE,9400000,1500000,191900,1900,553,,,,0
685,faryanggaa,Ryann,5600000,1600000,257400,1100,642,,,,0
686,mmaizalazar,Mai Zalazar,1800000,2300000,284200,548,521,,,,0
687,tritanttv,Tristan Clausen,4000000,1500000,237400,1500,485,,,,0
688,pepperonimuffin,Kirsten Titus,8300000,2100000,335300,733,258,,,,0
689,tina_042,𝒯𝒾𝓃𝒶,1100000,1300000,225600,2100,291,,,,0
690,sapzuu,sap 🪄✨,358700,837900,294300,1600,1300,,,,0
691,larissa_kimberlly_,Larissa Kimberlly 🐞,17600000,1800000,207700,1200,663,,,,0
692,brunoliima019,Bruno Lima,7400000,2100000,235900,507,923,,,,0
693,adamcalhoun1,Adam Calhoun,2500000,904100,117900,3500,3000,,,,0
694,aprisdevita,Apris Devita,1100000,1200000,241400,729,1600,,,,0
695,makeupartistgorda66,Makeupartistgorda66,5000000,1800000,179200,1600,552,,,,0
696,ngoc.matcha,Ngọc Matcha 💚,4000000,1400000,197300,2000,440,,,,0
697,noamusic_official,NOA,168100,1600000,140200,643,2400,,,,0
698,calleypoche,Calle y Poché,5900000,2400000,221300,721,559,,,,0
699,mmmjoemele,Joe Mele,23200000,2100000,278800,791,342,,,,0
700,mymint.nara,Mymint Nara,2000000,2800000,238400,774,218,,,,0
701,jacopoaquila_,Jacopo Aquila,2200000,1500000,148700,1200,1800,,,,0
702,jomaryee,Jomar Yee,9200000,1800000,211000,653,1100,,,,0
703,ayee_shaad,East Romani,704000,879500,274400,718,2000,,,,0
704,tuckot,tuck,2700000,891000,133600,1100,4400,,,,0
705,njr11njr,njr11njr,1400000,2600000,258700,286,689,,,,0
706,jimmydarts,Jimmy Darts,9100000,1600000,266800,1200,319,,,,0
707,imatheusguedes,imatheusguedes,2000000,1300000,193900,587,1900,,,,0
708,bpratamasaputraa,Bagas Pratama,375100,1000000,82100,2800,4800,,,,0
709,thewick,The Wick,5200000,2000000,229200,1100,351,,,,0
710,jashlem,Jash,26800000,1800000,310800,729,422,,,,0
711,junpei.zaki,junpei zaki,14300000,835100,62800,12200,83,,,,0
712,quincybytheway,Quincy BTW,1400000,1900000,262700,509,779,,,,0
713,homm9k,ХОМЯК,46100000,2000000,210900,1200,298,,,,0
